id,name,organism,known_action,position,parent_key
BE0001704,Flavohemoprotein,Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337),unknown,NA,DB03979
BE0001019,Mitogen-activated protein kinase 14,Human,unknown,1,DB03980
BE0004149,Annexin A5,Human,unknown,NA,DB03981
BE0001015,Fibroblast growth factor 2,Human,unknown,NA,DB03981
BE0001541,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,Human,unknown,NA,DB03981
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,NA,DB03982
BE0002927,"Sulfite oxidase, mitochondrial",Human,unknown,NA,DB03983
BE0001646,Cathepsin S,Human,unknown,NA,DB03984
BE0002011,Purine nucleoside phosphorylase DeoD-type,Escherichia coli (strain K12),unknown,NA,DB03986
BE0001555,Dihydrofolate reductase,Pneumocystis carinii,unknown,NA,DB03987
BE0000330,Dihydrofolate reductase,Human,unknown,1,DB03987
BE0003199,Pituitary adenylate cyclase-activating polypeptide,Human,unknown,NA,DB03988
BE0001663,D-allose-binding periplasmic protein,Escherichia coli (strain K12),unknown,NA,DB03989
BE0001724,Hemagglutinin-neuraminidase,HPIV-3,unknown,NA,DB03991
BE0001946,Sialidase,Micromonospora viridifaciens,unknown,NA,DB03991
BE0001667,Neuraminidase,Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9),unknown,NA,DB03991
BE0001978,Hemagglutinin-neuraminidase,NDV,unknown,NA,DB03991
BE0003200,Sialidase-2,Human,unknown,NA,DB03991
BE0002016,Branched-chain-amino-acid aminotransferase,Escherichia coli (strain K12),unknown,NA,DB03993
BE0002809,Surface protein A,Neisseria meningitidis,unknown,NA,DB03994
BE0003201,Annexin A3,Human,unknown,NA,DB03994
BE0001427,Neopullulanase 2,Thermoactinomyces vulgaris,unknown,NA,DB03995
BE0001996,Maltose-binding periplasmic protein,Escherichia coli (strain K12),unknown,NA,DB03995
BE0003202,Maltogenic amylase,Thermus sp. IM6501,unknown,NA,DB03995
BE0001852,Kinesin-like protein KIF11,Human,unknown,NA,DB03996
BE0001396,Histidinol-phosphate aminotransferase,Escherichia coli (strain K12),unknown,NA,DB03997
BE0001481,Histidinol-phosphate aminotransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown,NA,DB03997
BE0001636,Lipase,Pseudomonas sp. (strain KWI-56),unknown,NA,DB03999
BE0000829,Glutamate receptor 2,Human,unknown,NA,DB04000
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,NA,DB04001
BE0000322,Carbonic anhydrase 2,Human,unknown,NA,DB04002
BE0000842,Tyrosine-protein kinase Lck,Human,unknown,NA,DB04003
BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown,NA,DB04004
BE0001480,Uridine-cytidine kinase 2,Human,unknown,NA,DB04005
BE0001245,Genome polyprotein,HCV,unknown,NA,DB04005
BE0001478,Genome polyprotein,HCV,unknown,NA,DB04005
BE0001072,Cyclin-dependent kinase 2,Human,unknown,NA,DB04006
BE0001944,Dihydrofolate reductase,Mycobacterium tuberculosis,unknown,NA,DB04007
BE0001739,Trypsin-1,Human,unknown,NA,DB04008
BE0001173,Cytochrome b5,Human,unknown,NA,DB04009
BE0001717,Poly [ADP-ribose] polymerase 1,Human,unknown,1,DB04010
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Human,unknown,1,DB04012
BE0000916,"Glycogen phosphorylase, muscle form",Human,unknown,NA,DB04013
BE0000890,Cyclin-dependent kinase 5,Human,unknown,NA,DB04014
BE0001082,Cyclin-dependent kinase 1,Human,unknown,NA,DB04014
BE0001065,Glycogen synthase kinase-3 beta,Human,unknown,NA,DB04014
BE0001537,Methionine--tRNA ligase,Escherichia coli (strain K12),unknown,NA,DB04015
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,NA,DB04015
BE0001010,Cathepsin G,Human,unknown,NA,DB04016
BE0001038,Chymase,Human,unknown,NA,DB04016
BE0002198,Amine oxidase [flavin-containing] A,Human,unknown,1,DB04017
BE0000263,"Nitric oxide synthase, endothelial",Human,unknown,NA,DB04018
BE0000792,Estrogen receptor beta,Human,unknown,NA,DB04020
BE0000426,Acetylcholinesterase,Human,unknown,1,DB04021
BE0001812,Xanthine phosphoribosyltransferase,Bacillus subtilis (strain 168),unknown,NA,DB04022
BE0001798,GTPase ObgE,Bacillus subtilis (strain 168),unknown,NA,DB04022
BE0001849,GDP-mannose 6-dehydrogenase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,NA,DB04023
BE0001579,Threonine--tRNA ligase,Shigella flexneri,unknown,NA,DB04024
BE0000714,Creatine kinase M-type,Human,unknown,NA,DB04027
BE0001295,Bifunctional tail protein,Enterobacteria phage P22,unknown,NA,DB04028
BE0003878,Genome polyprotein,HHAV,unknown,1,DB04029
BE0003343,Genome polyprotein,HHAV,unknown,2,DB04029
BE0004262,D-Amino acid amidase,Ochrobactrum anthropi,unknown,3,DB04029
BE0002006,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,Escherichia coli (strain K12),unknown,NA,DB04030
BE0001896,Alkaline phosphatase,Escherichia coli (strain K12),unknown,NA,DB04031
BE0001246,Camphor 5-monooxygenase,Pseudomonas putida,unknown,NA,DB04032
BE0003194,Prolyl endopeptidase Pep,Myxococcus xanthus,unknown,NA,DB04033
BE0001250,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,Escherichia coli (strain K12),unknown,NA,DB04034
BE0002831,Beta-lactamase CTX-M,Escherichia coli,unknown,NA,DB04035
BE0001358,Beta-lactamase,Escherichia coli (strain K12),unknown,1,DB04035
BE0003894,Beta-lactamase TEM,Escherichia coli,unknown,2,DB04035
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Human,unknown,NA,DB04036
BE0001568,Beta-lactamase TEM,Salmonella typhi,unknown,NA,DB04037
BE0003894,Beta-lactamase TEM,Escherichia coli,unknown,1,DB04037
BE0001326,Ferrichrome-iron receptor,Escherichia coli (strain K12),unknown,NA,DB04039
BE0001470,Vitamin B12 transporter BtuB,Escherichia coli (strain K12),unknown,1,DB04039
BE0004169,Colicin-E3,Escherichia coli,unknown,2,DB04039
BE0001477,Heat-labile enterotoxin B chain,Escherichia coli,unknown,NA,DB04040
BE0001904,Beta-lactam-inducible penicillin-binding protein,Staphylococcus aureus,unknown,NA,DB04041
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,NA,DB04042
BE0001084,Neutrophil gelatinase-associated lipocalin,Human,unknown,NA,DB04043
BE0000916,"Glycogen phosphorylase, muscle form",Human,unknown,1,DB04044
BE0001780,Methylmalonyl-CoA carboxyltransferase 12S subunit,Propionibacterium freudenreichii subsp. shermanii,unknown,NA,DB04045
BE0003133,Dihydropteroate synthase,Bacillus anthracis,unknown,NA,DB04047
BE0001450,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,Escherichia coli (strain K12),unknown,NA,DB04047
BE0001972,Peroxiredoxin-2,Human,unknown,NA,DB04048
BE0004467,Myoglobin,Human,unknown,NA,DB04050
BE0001389,Aromatic-amino-acid aminotransferase,Paracoccus denitrificans,unknown,NA,DB04051
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,NA,DB04052
BE0001937,Thiosulfate sulfurtransferase,Azotobacter vinelandii,unknown,NA,DB04053
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB04054
BE0000916,"Glycogen phosphorylase, muscle form",Human,unknown,NA,DB04055
BE0001240,Bifunctional purine biosynthesis protein PURH,Human,unknown,NA,DB04057
BE0001323,N-carbamoyl-D-amino acid hydrolase,Agrobacterium sp. (strain KNK712),unknown,NA,DB04058
BE0003753,Carboxypeptidase A1,Human,unknown,1,DB04058
BE0000895,Urokinase-type plasminogen activator,Human,unknown,NA,DB04059
BE0002039,Arabinose operon regulatory protein,Escherichia coli (strain K12),unknown,NA,DB04062
BE0001678,L-arabinose-binding periplasmic protein,Escherichia coli (strain K12),unknown,NA,DB04062
BE0002016,Branched-chain-amino-acid aminotransferase,Escherichia coli (strain K12),unknown,NA,DB04063
BE0003204,Nogalonic acid methyl ester cyclase,Streptomyces nogalater,unknown,NA,DB04064
BE0000227,Alcohol dehydrogenase 1A,Human,unknown,NA,DB04065
BE0003205,PPH,Rhodospirillum centenum,unknown,NA,DB04066
BE0001293,Photoactive yellow protein,Halorhodospira halophila,unknown,NA,DB04066
BE0003795,Prostaglandin reductase 1,Human,unknown,1,DB04066
BE0004033,Histidine ammonia-lyase,Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158),unknown,2,DB04066
BE0002575,4-hydroxybenzoyl-CoA thioesterase,Arthrobacter sp.,unknown,NA,DB04067
BE0002496,4-hydroxybenzoyl-CoA thioesterase,Pseudomonas sp. (strain CBS-3),unknown,NA,DB04067
BE0003106,Nucleoside diphosphate kinase A,Human,unknown,NA,DB04068
BE0001776,Death-associated protein kinase 1,Human,unknown,NA,DB04069
BE0001638,6-deoxyerythronolide B hydroxylase,Saccharopolyspora erythraea (strain NRRL 23338),unknown,NA,DB04070
BE0000465,Alcohol dehydrogenase 1C,Human,unknown,NA,DB04071
BE0004504,"Aconitate hydratase, mitochondrial",Human,unknown,NA,DB04072
BE0001496,Cholera enterotoxin subunit B,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),unknown,NA,DB04073
BE0001822,3-methyl-2-oxobutanoate hydroxymethyltransferase,Neisseria meningitidis serogroup B (strain MC58),unknown,NA,DB04074
BE0001833,Deacetoxycephalosporin C synthase,Streptomyces clavuligerus (strain ATCC 27064 / DSM 738 / JCM 4710 / NBRC 13307 / NCIMB 12785 / NRRL 3585 / VKM Ac-602),unknown,NA,DB04074
BE0001742,2-isopropylmalate synthase,Mycobacterium tuberculosis,unknown,NA,DB04074
BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",Human,unknown,NA,DB04074
BE0001589,Acetylglutamate kinase,Escherichia coli (strain K12),unknown,NA,DB04075
BE0001949,Acetylglutamate kinase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,NA,DB04075
BE0000250,Purine nucleoside phosphorylase,Human,unknown,NA,DB04076
BE0001713,Fimbrial protein,Neisseria gonorrhoeae,unknown,NA,DB04079
BE0001863,Fe(3+) dicitrate transport protein FecA,Escherichia coli (strain K12),unknown,NA,DB04079
BE0001200,Rhodopsin,Human,unknown,NA,DB04079
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Human,unknown,1,DB04080
BE0000322,Carbonic anhydrase 2,Human,unknown,NA,DB04081
BE0001726,Ribosome-recycling factor,Shigella flexneri,unknown,NA,DB04082
BE0004028,Ribosome-recycling factor,Escherichia coli (strain K12),unknown,1,DB04082
BE0003207,Aspartate aminotransferase,Thermus thermophilus,unknown,NA,DB04083
BE0002839,L-allo-threonine aldolase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown,NA,DB04083
BE0003208,Methionine gamma-lyase,Pseudomonas putida,unknown,NA,DB04083
BE0003209,Cystathionine gamma-synthase,Escherichia coli (strain K12),unknown,NA,DB04083
BE0003210,Tyrosine aminotransferase,Trypanosoma cruzi,unknown,NA,DB04083
BE0000273,Kynurenine--oxoglutarate transaminase 1,Human,unknown,NA,DB04083
BE0000404,Ornithine decarboxylase,Human,unknown,NA,DB04083
BE0001519,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,Escherichia coli (strain K12),unknown,NA,DB04083
BE0000916,"Glycogen phosphorylase, muscle form",Human,unknown,NA,DB04083
BE0000316,Serine--pyruvate aminotransferase,Human,unknown,NA,DB04083
BE0001217,Aspartate aminotransferase,Escherichia coli (strain K12),unknown,NA,DB04083
BE0001911,"Mannan endo-1,4-beta-mannosidase",Cellvibrio japonicus (strain Ueda107),unknown,NA,DB04084
BE0001337,Azurin,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,NA,DB04085
BE0001219,Endoglucanase 5A,Bacillus agaradhaerens,unknown,NA,DB04086
BE0004607,Deoxyribose-phosphate aldolase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),unknown,NA,DB04087
BE0001797,Deoxyribose-phosphate aldolase,Escherichia coli (strain K12),unknown,NA,DB04087
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,NA,DB04088
BE0000322,Carbonic anhydrase 2,Human,unknown,NA,DB04089
BE0001184,NAD(P)H dehydrogenase [quinone] 1,Human,unknown,NA,DB04090
BE0001642,Xaa-Pro aminopeptidase,Escherichia coli (strain K12),unknown,NA,DB04092
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Human,unknown,NA,DB04094
BE0001576,Purine nucleoside phosphorylase,Mycobacterium tuberculosis,unknown,NA,DB04095
BE0001901,UDP-glucose 4-epimerase,Escherichia coli (strain K12),unknown,NA,DB04097
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Human,unknown,NA,DB04098
BE0001601,NH(3)-dependent NAD(+) synthetase,Bacillus subtilis (strain 168),unknown,NA,DB04099
BE0001809,Nicotinamide mononucleotide adenylyltransferase 1,Human,unknown,NA,DB04099
BE0001695,Nicotinate-nucleotide adenylyltransferase,Bacillus subtilis (strain 168),unknown,NA,DB04099
BE0001832,Nicotinamide mononucleotide adenylyltransferase 3,Human,unknown,NA,DB04099
BE0001768,NH(3)-dependent NAD(+) synthetase,Helicobacter pylori (strain ATCC 700392 / 26695),unknown,NA,DB04099
BE0001332,NH(3)-dependent NAD(+) synthetase,Escherichia coli (strain K12),unknown,NA,DB04099
BE0001337,Azurin,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,NA,DB04100
BE0001072,Cyclin-dependent kinase 2,Human,unknown,NA,DB04101
BE0001402,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase,VACV,unknown,NA,DB04103
BE0001657,DNA-3-methyladenine glycosylase 1,Escherichia coli (strain K12),unknown,NA,DB04104
BE0000400,Alcohol dehydrogenase 1B,Human,unknown,NA,DB04105
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Human,unknown,NA,DB04106
BE0001739,Trypsin-1,Human,unknown,NA,DB04107
BE0001534,Methionine aminopeptidase 2,Human,unknown,NA,DB04108
BE0001583,Trypsin-3,Human,unknown,1,DB04109
BE0001640,"Phospholipase A2, membrane associated",Human,unknown,NA,DB04112
BE0000465,Alcohol dehydrogenase 1C,Human,unknown,NA,DB04113
BE0000426,Acetylcholinesterase,Human,unknown,1,DB04114
BE0001268,HTH-type transcriptional regulator QacR,Staphylococcus haemolyticus,unknown,NA,DB04115
BE0003408,Baculoviral IAP repeat-containing protein 5,Human,unknown,1,DB04115
BE0001421,Beta-galactosidase,Escherichia coli (strain K12),unknown,NA,DB04116
BE0004500,"Enoyl-CoA hydratase, mitochondrial",Human,unknown,NA,DB04117
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Human,unknown,NA,DB04119
BE0004573,Ubiquitin-like modifier-activating enzyme 1,Human,unknown,NA,DB04119
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,NA,DB04120
BE0001459,"Catechol 1,2-dioxygenase",Acinetobacter sp. (strain ADP1),unknown,NA,DB04120
BE0003814,ADP-ribosylation factor 1,Human,unknown,NA,DB04121
BE0001439,Glucose-6-phosphate 1-dehydrogenase,Leuconostoc mesenteroides,unknown,NA,DB04122
BE0001430,Beta-lactamase,Enterobacter cloacae,unknown,NA,DB04123
BE0001735,Elongation factor Tu-B,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),unknown,NA,DB04124
BE0001739,Trypsin-1,Human,unknown,NA,DB04125
BE0000939,Cathepsin B,Human,unknown,1,DB04126
BE0003970,Pro-cathepsin H,Human,unknown,2,DB04126
BE0001628,Ribose-5-phosphate isomerase A,Shigella flexneri,unknown,NA,DB04127
BE0001449,"6,7-dimethyl-8-ribityllumazine synthase",Aquifex aeolicus (strain VF5),unknown,NA,DB04128
BE0000829,Glutamate receptor 2,Human,unknown,NA,DB04129
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,NA,DB04130
BE0002558,RdmC,Streptomyces purpurascens,unknown,NA,DB04131
BE0000962,Lactoylglutathione lyase,Human,unknown,NA,DB04132
BE0000812,Glutathione S-transferase Mu 4,Human,unknown,NA,DB04132
BE0000814,Glutathione S-transferase P,Human,unknown,NA,DB04132
BE0002659,Glutathione S-transferase,Plasmodium falciparum,unknown,NA,DB04132
BE0002281,Glutathione S-transferase A1,Human,unknown,NA,DB04132
BE0004541,Glutathione S-transferase theta-2,Human,unknown,NA,DB04132
BE0000302,Beta-lactamase,Staphylococcus aureus,unknown,NA,DB04133
BE0000576,Penicillin-binding protein 1A,Clostridium perfringens (strain 13 / Type A),yes,1,DB04133
BE0001862,Cytosine deaminase,Escherichia coli (strain K12),unknown,NA,DB04135
BE0000048,Prothrombin,Human,unknown,NA,DB04136
BE0004533,Ras-related protein Rab-5A,Human,unknown,NA,DB04137
BE0001834,Probable GTP-binding protein EngB,Bacillus subtilis (strain 168),unknown,NA,DB04137
BE0001453,RNA-directed RNA polymerase,Pseudomonas phage phi6,unknown,NA,DB04137
BE0004582,Uridine-cytidine kinase-like 1,Human,unknown,NA,DB04137
BE0001076,GTPase HRas,Human,unknown,NA,DB04137
BE0001478,Genome polyprotein,HCV,unknown,NA,DB04137
BE0004602,Rho-related GTP-binding protein RhoE,Human,unknown,NA,DB04137
BE0001791,Genome polyprotein,BVDV,unknown,NA,DB04137
BE0004594,GTP-binding protein Rheb,Human,unknown,NA,DB04137
BE0001814,GTP cyclohydrolase 1,Shigella flexneri,unknown,NA,DB04137
BE0001073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",Human,unknown,NA,DB04137
BE0001820,mRNA-capping enzyme,PBCV-1,unknown,NA,DB04137
BE0001612,Genome polyprotein,Poliovirus type 1 (strain Mahoney),unknown,NA,DB04137
BE0003814,ADP-ribosylation factor 1,Human,unknown,NA,DB04137
BE0001693,Molybdenum cofactor guanylyltransferase,Escherichia coli (strain K12),unknown,NA,DB04137
BE0001763,"Ornithine decarboxylase, inducible",Lactobacillus sp. (strain 30a),unknown,NA,DB04137
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Human,unknown,NA,DB04137
BE0002231,Adenylosuccinate synthetase isozyme 1,Human,unknown,NA,DB04137
BE0001843,Ras-related protein Rap-2a,Human,unknown,NA,DB04137
BE0001616,Oxygen-insensitive NAD(P)H nitroreductase,Escherichia coli (strain K12),unknown,NA,DB04138
BE0001403,Thymidine kinase,HHV-1,unknown,NA,DB04139
BE0001116,Stromelysin-1,Human,unknown,NA,DB04140
BE0000214,Histo-blood group ABO system transferase,Human,unknown,NA,DB04141
BE0003854,"Cytochrome c1, heme protein, mitochondrial",Human,unknown,1,DB04141
BE0000938,Cytochrome b,Human,unknown,2,DB04141
BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",Human,unknown,3,DB04141
BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",Human,unknown,4,DB04141
BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",Human,unknown,5,DB04141
BE0003857,Cytochrome b-c1 complex subunit 8,Human,unknown,6,DB04141
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Human,unknown,7,DB04141
BE0003860,Cytochrome b-c1 complex subunit 7,Human,unknown,8,DB04141
BE0003861,Cytochrome b-c1 complex subunit 9,Human,unknown,9,DB04141
BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",Human,unknown,10,DB04141
BE0002254,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Human,unknown,11,DB04141
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Human,unknown,12,DB04141
BE0003887,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Human,unknown,13,DB04141
BE0002257,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",Human,unknown,14,DB04141
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,NA,DB04142
BE0004065,Tryptophan synthase alpha chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,1,DB04143
BE0004066,Tryptophan synthase beta chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,2,DB04143
BE0001003,E3 ubiquitin-protein ligase Mdm2,Human,unknown,NA,DB04144
BE0001863,Fe(3+) dicitrate transport protein FecA,Escherichia coli (strain K12),unknown,NA,DB04147
BE0001610,Long-chain fatty acid transport protein,Escherichia coli (strain K12),unknown,NA,DB04147
BE0001965,Lipid A palmitoyltransferase PagP,Escherichia coli (strain K12),unknown,NA,DB04147
BE0002196,Amine oxidase [flavin-containing] B,Human,unknown,NA,DB04147
BE0002038,Acyl-CoA thioesterase 2,Escherichia coli (strain K12),unknown,NA,DB04147
BE0003952,Reaction center protein L chain,Rhodobacter sphaeroides,unknown,1,DB04147
BE0003953,Reaction center protein M chain,Rhodobacter sphaeroides,unknown,2,DB04147
BE0003954,Reaction center protein H chain,Rhodobacter sphaeroides,unknown,3,DB04147
BE0004162,Cytochrome c oxidase subunit 1-beta,Paracoccus denitrificans,unknown,4,DB04147
BE0004163,Cytochrome c oxidase subunit 2,Paracoccus denitrificans,unknown,5,DB04147
BE0004164,Ig kappa chain V-I region Bi,Human,unknown,6,DB04147
BE0004165,Ig heavy chain V-III region VH26,Human,unknown,7,DB04147
BE0003849,Photosynthetic reaction center cytochrome c subunit,Rhodopseudomonas viridis,unknown,8,DB04147
BE0003850,Reaction center protein H chain,Rhodopseudomonas viridis,unknown,9,DB04147
