sequence,left_drugbank_id,left_drugbank_name,right_drugbank_id,right_drugbank_name,parent_key
1,DB09229,Aranidipine,DBMET01949,Aranidipine M-1,DB09229
1,DB09229,Aranidipine,DBMET01952,Aranidipine M-3,DB09229
2,DBMET01949,Aranidipine M-1,DBMET01950,Aranidipine M-2,DB09229
2,DBMET01949,Aranidipine M-1,DBMET01951,Aranidipine M-4,DB09229
2,DBMET01952,Aranidipine M-3,DBMET01951,Aranidipine M-4,DB09229
3,DBMET01951,Aranidipine M-4,DBMET01953,Aranidipine M-5,DB09229
3,DBMET01950,Aranidipine M-2,DBMET01953,Aranidipine M-5,DB09229
1,DB09231,Benidipine,DBMET01963,N-desbenzylbenidipine,DB09231
1,DB09231,Benidipine,DBMET01964,Dehydrobenidipine,DB09231
1,DB09256,Tegafur,DBMET02058,5'-hydroxytegafur,DB09256
2,DBMET02058,5'-hydroxytegafur,DB00544,Fluorouracil,DB09256
1,DB09277,Choline C 11,DBMET01973,betaine,DB09277
1,DB09288,Propacetamol,DBMET01974,"N, N-diethylglycine",DB09288
1,DB09288,Propacetamol,DB00316,Acetaminophen,DB09288
1,DB09291,Rolapitant,DBMET01398,M19 (C4-pyrrolidine-hydroxylated rolapitant),DB09291
1,DB09292,Sacubitril,DBMET01401,Sacubitrilat (LBQ657),DB09292
1,DB09298,Silibinin A,DBMET01841,O-demethylated-silybin,DB09298
1,DB09299,Tenofovir alafenamide,DBMET01425,Tenofovir,DB09299
2,DBMET01425,Tenofovir,DBMET01176,Tenofovir Monophosphate,DB09299
3,DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,DB09299
1,DB09300,Butylscopolamine,DBMET01508,BA 345 Br (Scopolamine Butylbromide),DB09300
1,DB09300,Butylscopolamine,DBMET01509,BA 790 Br (Scopolamine Butylbromide),DB09300
2,DBMET01508,BA 345 Br (Scopolamine Butylbromide),DBMET01510,AD12 (Scopolamine Butylbromide),DB09300
1,DB09301,Chondroitin sulfate,DBMET01975,cs_a_deg4,DB09301
1,DB09301,Chondroitin sulfate,DBMET01976,cs_e_deg1,DB09301
1,DB09301,Chondroitin sulfate,DBMET01977,cs_e_deg5,DB09301
1,DB09301,Chondroitin sulfate,DBMET01978,sulfate,DB09301
1,DB09301,Chondroitin sulfate,DBMET01986,cs_a_deg1,DB09301
1,DB09301,Chondroitin sulfate,DB09419,Xylose,DB09301
1,DB09301,Chondroitin sulfate,DB11735,Galactose,DB09301
1,DB09301,Chondroitin sulfate,DBMET01994,D-glucuronate,DB09301
2,DBMET01975,cs_a_deg4,DBMET01980,cs_e_deg7,DB09301
2,DBMET01975,cs_a_deg4,DBMET01979,cs_a_deg5,DB09301
2,DBMET01975,cs_a_deg4,DBMET01982,cs_d_deg2,DB09301
2,DBMET01975,cs_a_deg4,DBMET01983,cs_d_deg6,DB09301
2,DBMET01975,cs_a_deg4,DBMET01984,cs_b_deg2,DB09301
2,DBMET01975,cs_a_deg4,DBMET01985,N-acetyl-D-galactosamine,DB09301
2,DBMET01975,cs_a_deg4,DBMET01988,cs_c_deg2,DB09301
2,DBMET01975,cs_a_deg4,DBMET01987,cs_a_deg2,DB09301
2,DBMET01975,cs_a_deg4,DBMET01989,cs_e_deg3,DB09301
2,DBMET01975,cs_a_deg4,DBMET01990,cs_c_deg5,DB09301
3,DBMET01982,cs_d_deg2,DBMET01991,cs_c_deg3,DB09301
3,DBMET01982,cs_d_deg2,DBMET01992,cs_e_deg4,DB09301
3,DBMET01982,cs_d_deg2,DBMET01993,cs_a_deg3,DB09301
3,DBMET01982,cs_d_deg2,DBMET01994,D-glucuronate,DB09301
3,DBMET01982,cs_d_deg2,DBMET01995,cs_d_deg3,DB09301
3,DBMET01982,cs_d_deg2,DBMET01990,cs_c_deg5,DB09301
3,DBMET01982,cs_d_deg2,DBMET01978,sulfate,DB09301
3,DBMET01983,cs_d_deg6,DBMET01990,cs_c_deg5,DB09301
3,DBMET01983,cs_d_deg6,DBMET01995,cs_d_deg3,DB09301
3,DBMET01983,cs_d_deg6,DBMET01978,sulfate,DB09301
3,DBMET01983,cs_d_deg6,DBMET01993,cs_a_deg3,DB09301
3,DBMET01983,cs_d_deg6,DBMET01997,L-iduronic acid,DB09301
3,DBMET01984,cs_b_deg2,DBMET01998,cs_b_deg3,DB09301
3,DBMET01984,cs_b_deg2,DBMET01978,sulfate,DB09301
4,DBMET01995,cs_d_deg3,DBMET01991,cs_c_deg3,DB09301
4,DBMET01995,cs_d_deg3,DBMET01996,cs_d_deg4,DB09301
4,DBMET01995,cs_d_deg3,DBMET01992,cs_e_deg4,DB09301
4,DBMET01995,cs_d_deg3,DBMET01993,cs_a_deg3,DB09301
4,DBMET01995,cs_d_deg3,DBMET01994,D-glucuronate,DB09301
1,DB09327,Tegafur-uracil,DBMET00753,5-hydroxytegafur,DB09327
1,DB09327,Tegafur-uracil,DBMET02001,3-hydroxytegafur,DB09327
1,DB09327,Tegafur-uracil,DBMET02002,4-hydroxytegafur,DB09327
1,DB09327,Tegafur-uracil,DBMET02003,dihydrotegafur,DB09327
2,DBMET00753,5-hydroxytegafur,DBMET00449,5-fluorouracil,DB09327
3,DBMET00449,5-fluorouracil,DBMET02004,5-FUH2,DB09327
3,DBMET00449,5-fluorouracil,DBMET01999,5-fluorodeoxyuridine-monophosphate,DB09327
3,DBMET00449,5-fluorouracil,DBMET02000,5-fluorouridine-triphosphate,DB09327
4,DBMET02004,5-FUH2,DBMET02005,FUPA,DB09327
5,DBMET02005,FUPA,DBMET02006,FBAL,DB09327
5,DBMET02005,FUPA,DB03904,Urea,DB09327
1,DB09343,Tipiracil,DBMET01853,6-(hydroxymethyl)uracil,DB09343
1,DB09344,Invert sugar,DBMET01478,Glucose-6-phosphate,DB09344
1,DB09344,Invert sugar,DB04277,Fructose -6-Phosphate,DB09344
1,DB09348,beta-Propiolactone,DBMET02012,beta-propionic acid derivative,DB09348
1,DB09348,beta-Propiolactone,DBMET02013,hydracrylic acid derivatives,DB09348
1,DB09357,Dexpanthenol,DB01783,Pantothenic acid,DB09357
1,DB09419,Xylose,DB11195,Xylitol,DB09419
2,DB11195,Xylitol,DB03947,D-Xylulose,DB09419
3,DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,DB09419
1,DB09494,Cetyl alcohol,DB03796,Palmitic Acid,DB09494
1,DB09516,Mequinol,DBMET02068,"3,4-dihydroxyanisole",DB09516
1,DB09516,Mequinol,DBMET02069,3-hydroxy-4-methoxyanisole,DB09516
1,DB09516,Mequinol,DBMET02070,4-hydroxy-3-methoxyanisole,DB09516
1,DB09543,Methyl salicylate,DBMET01455,Salicylic acid,DB09543
1,DB09546,Iobenguane sulfate I-123,DBMET01492,m-Iodohippuric acid,DB09546
2,DBMET01492,m-Iodohippuric acid,DBMET01493,Radioiodide 123,DB09546
1,DB11090,Potassium nitrate,DBMET01480,Nitric Oxide,DB11090
1,DB11090,Potassium nitrate,DBMET00818,cyanmethemoglobin,DB11090
1,DB11091,Hydrogen peroxide,DB09140,Oxygen,DB11091
1,DB11091,Hydrogen peroxide,DB09145,Water,DB11091
1,DB11094,Vitamin D,DB00146,Calcidiol,DB11094
1,DB11094,Vitamin D,DBMET00596,25-Hydroxyvitamin D2-25-glucuronide,DB11094
2,DB00146,Calcidiol,DB00136,Calcitriol,DB11094
2,DBMET00596,25-Hydroxyvitamin D2-25-glucuronide,DBMET00608,25-Hydroxyvitamin D2 25-(beta-glucuronide),DB11094
1,DB11113,Castor oil,DB02955,Ricinoleic Acid,DB11113
1,DB11113,Castor oil,DBMET02109,Glycerol,DB11113
1,DB11118,Ammonia,DB03904,Urea,DB11118
1,DB11121,Chloroxylenol,DBMET00488,Glucuronic acid,DB11121
1,DB11121,Chloroxylenol,DB11309,Sulfuric acid,DB11121
1,DB11127,Selenious acid,DBMET01468,Selenodiglutathione,DB11127
1,DB11127,Selenious acid,DBMET01458,Hydrogen Selenide,DB11127
2,DBMET01468,Selenodiglutathione,DBMET01458,Hydrogen Selenide,DB11127
2,DBMET01458,Hydrogen Selenide,DBMET01461,Methyl-selenol,DB11127
2,DBMET01458,Hydrogen Selenide,DBMET01459,Selenocysteine,DB11127
2,DBMET01458,Hydrogen Selenide,DBMET01460,Selenophosphate,DB11127
3,DBMET01461,Methyl-selenol,DBMET01462,Dimethyl selenide,DB11127
3,DBMET01459,Selenocysteine,DBMET01461,Methyl-selenol,DB11127
3,DBMET01459,Selenocysteine,DBMET01466,Se-methylselenocysteine selenoxide,DB11127
4,DBMET01462,Dimethyl selenide,DBMET01463,Trimethylselenonium,DB11127
4,DBMET01466,Se-methylselenocysteine selenoxide,DBMET01467,Methyl selenic acid,DB11127
1,DB11130,Opium,DBMET01172,6-Monoacetylmorphine,DB11130
2,DBMET01172,6-Monoacetylmorphine,DBMET00313,morphine,DB11130
3,DBMET00313,morphine,DBMET00461,morphine-6-glucuronide,DB11130
3,DBMET00313,morphine,DBMET00462,morphine-3-glucuronide,DB11130
4,DBMET00461,morphine-6-glucuronide,DBMET02018,"morphine-3,6-diglucuronide",DB11130
4,DBMET00462,morphine-3-glucuronide,DBMET02018,"morphine-3,6-diglucuronide",DB11130
1,DB11143,Cresol,DBMET02031,p-cresol sulfate,DB11143
1,DB11143,Cresol,DBMET02032,p-cresol glucuronide,DB11143
1,DB11145,Oxyquinoline,DBMET02059,Glucuronide Conjugate (Oxyquinoline),DB11145
1,DB11145,Oxyquinoline,DBMET02060,Sulfate Conjugate (Oxyquinoline),DB11145
1,DB11195,Xylitol,DB03947,D-Xylulose,DB11195
2,DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,DB11195
1,DB11204,Panthenol,DB01783,Pantothenic acid,DB11204
1,DB11217,Arbutin,DB09526,Hydroquinone,DB11217
1,DB11217,Arbutin,DB01914,D-glucose,DB11217
2,DB09526,Hydroquinone,DBMET02100,hydroquinone glucuronide,DB11217
2,DB09526,Hydroquinone,DBMET02101,hydroquinone sulfate,DB11217
1,DB11219,Enzacamene,DBMET02091,3-(4-hydroxymethylbenzylidene)camphor,DB11219
2,DBMET02091,3-(4-hydroxymethylbenzylidene)camphor,DBMET02092,3-(4-carboxybenzylidene)camphor,DB11219
3,DBMET02092,3-(4-carboxybenzylidene)camphor,DBMET02093,3-(4-carboxybenzylidene)-6-hydroxycamphor,DB11219
1,DB11251,Tocopherol,DBMET02034,13'-hydroxychromanol,DB11251
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB11251
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB11251
4,DBMET02036,CDMDHC,DBMET02037,CDMOHC,DB11251
5,DBMET02037,CDMOHC,DBMET02038,CDMHHC,DB11251
6,DBMET02038,CDMHHC,DBMET02039,CMBHC,DB11251
7,DBMET02039,CMBHC,DBMET02040,CEHC,DB11251
1,DB11282,Diethyltoluamide,DBMET01776,"N,N-diethyl-m-hydroxymethylbenzamide",DB11282
1,DB11282,Diethyltoluamide,DB11282,Diethyltoluamide,DB11282
1,DB11282,Diethyltoluamide,DBMET01777,N-ethyl-m-toluamide,DB11282
1,DB11282,Diethyltoluamide,DBMET00328,acetaldehyde,DB11282
1,DB11296,Prezatide,DBMET01483,Histidyl-lysine,DB11296
1,DB11345,(S)-camphor,DBMET02114,5-exo-hydroxyfenchone,DB11345
1,DB11358,Evening primrose oil,DB13854,Gamolenic acid,DB11358
2,DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,DB11358
3,DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,DB11358
3,DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,DB11358
3,DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,DB11358
1,DB11362,Selexipag,DBMET01403,ACT-333679,DB11362
1,DB11363,Alectinib,DBMET01404,M4,DB11363
2,DBMET01404,M4,DBMET01415,Metabolite 3,DB11363
1,DB11365,Sennosides,DBMET01449,Sennidin A,DB11365
2,DBMET01449,Sennidin A,DBMET01450,Rheinanthrone,DB11365
3,DBMET01450,Rheinanthrone,DBMET01451,Rhein,DB11365
1,DB11366,Roquinimex,DBMET01690,"4,8-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11366,Roquinimex,DBMET01691,"4,7-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11366,Roquinimex,DBMET01692,"4,6-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11366,Roquinimex,DBMET01693,"4-hydroxy-N-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11366,Roquinimex,DBMET01694,"4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11366,Roquinimex,DBMET01695,"4-hydroxy-N-(4-hydroxyphenyl)-N,1-dimethyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",DB11366
1,DB11421,Imidacloprid,DBMET01823,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitroso-",DB11421
1,DB11431,Moxidectin,DBMET02119,Monohydroxy metabolite of moxidectin at the C14,DB11431
1,DB11431,Moxidectin,DBMET02120,Monohydroxy metabolite of moxidectin at C29,DB11431
1,DB11482,Balsam of Peru,DB06770,Benzyl alcohol,DB11482
2,DB06770,Benzyl alcohol,DBMET01437,Benzoic acid,DB11482
3,DBMET01437,Benzoic acid,DBMET00507,Hippuric acid,DB11482
1,DB11558,Toluene,DB06770,Benzyl alcohol,DB11558
1,DB11558,Toluene,DBMET01770,o-Cresol,DB11558
1,DB11558,Toluene,DB01688,P-Cresol,DB11558
1,DB11581,Venetoclax,DBMET01433,M27 ,DB11581
1,DB11582,Thiocolchicoside,DBMET01418,3-demethylcolchicine (M2),DB11582
2,DBMET01418,3-demethylcolchicine (M2),DBMET01419,3-O-glucorono-demethylcolchicine,DB11582
1,DB11586,Asunaprevir,DBMET02048,Asunaprevir M8,DB11586
1,DB11586,Asunaprevir,DBMET02049,Asunaprevir M10,DB11586
1,DB11586,Asunaprevir,DBMET02050,BMS-798430,DB11586
1,DB11586,Asunaprevir,DBMET02052,Asunaprevir M2,DB11586
2,DBMET02050,BMS-798430,DBMET02051,BMS-558364,DB11586
1,DB11596,Levoleucovorin,DBMET00528,5-Methyltetrahydrofolate,DB11596
1,DB11635,Tocofersolan,DB00163,Vitamin E,DB11635
1,DB11637,Delamanid,DBMET01965,DM-6705,DB11637
2,DBMET01965,DM-6705,DBMET01966,"(4RS,5S)-DM-6720",DB11637
2,DBMET01965,DM-6705,DBMET01968,DM-6704,DB11637
2,DBMET01965,DM-6705,DBMET01972,DM-6706,DB11637
3,DBMET01966,"(4RS,5S)-DM-6720",DBMET01967,(S)-DM-6718,DB11637
3,DBMET01968,DM-6704,DBMET01969,"(4R,5S)-DM-6721",DB11637
3,DBMET01968,DM-6704,DBMET01970,"(4S,5S)-DM-6722",DB11637
4,DBMET01969,"(4R,5S)-DM-6721",DBMET01971,(S)-DM-6717,DB11637
4,DBMET01970,"(4S,5S)-DM-6722",DBMET01971,(S)-DM-6717,DB11637
1,DB11638,Artenimol,DBMET01913,α-artenimol-β-glucuronide,DB11638
1,DB11640,Amifampridine,DBMET02121,3-N-acetylamifampridine,DB11640
1,DB11641,Vinflunine,DBMET02055,4-O-deacetylvinflunine,DB11641
1,DB11644,Tafamidis,DBMET02054,Tafamidis Acylglucuronide metabolite,DB11644
1,DB11660,Latanoprostene Bunod,DB00654,Latanoprost,DB11660
1,DB11660,Latanoprostene Bunod,DBMET02011,Butanediol mononitrate,DB11660
2,DBMET02011,Butanediol mononitrate,DB01955,"1,4-Butanediol",DB11660
2,DBMET02011,Butanediol mononitrate,DBMET01480,Nitric Oxide,DB11660
2,DB00654,Latanoprost,DBMET02014,"1,2 dinor latanoprost acid",DB11660
2,DB00654,Latanoprost,DBMET02015,"1,2,3,4-tetranor latanoprost acid",DB11660
3,DB01955,"1,4-Butanediol",DB01440,Gamma Hydroxybutyric Acid,DB11660
4,DB01440,Gamma Hydroxybutyric Acid,DBMET01477,Succinic Acid,DB11660
1,DB11672,Curcumin,DBMET01640,O-demethyl curcumin,DB11672
1,DB11735,Galactose,DBMET02088,α-D-galactose,DB11735
2,DBMET02088,α-D-galactose,DBMET02089,galactose-1-phosphate,DB11735
3,DBMET02089,galactose-1-phosphate,DB03501,Galactose-uridine-5'-diphosphate,DB11735
4,DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose,DB11735
1,DB11742,Ebastine,DBMET01651,Deslakylebastine,DB11742
1,DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,DB11742
1,DB11827,Ertugliflozin,DBMET01904,M1b ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01905,M1a ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01906,M2 ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01909,M3 ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01910,M4c ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01911,M4b ertugliflozin,DB11827
1,DB11827,Ertugliflozin,DBMET01912,M4a ertugliflozin,DB11827
2,DBMET01906,M2 ertugliflozin,DBMET01907,M5a ertugliflozin,DB11827
2,DBMET01906,M2 ertugliflozin,DBMET01908,M5b ertugliflozin,DB11827
1,DB11842,Angiotensin II,DB11720,Angiotensin 1-7,DB11842
1,DB11842,Angiotensin II,DBMET02044,Angiotensin III,DB11842
1,DB11901,Apalutamide,DBMET01923,N-desmethyl apalutamide,DB11901
1,DB11915,Valbenazine,DBMET01447,NBI-136110,DB11915
1,DB11915,Valbenazine,DBMET01448, [+]-α-HTBZ,DB11915
2,DBMET01448, [+]-α-HTBZ,DBMET00393,Unknown,DB11915
1,DB11994,Diacerein,DBMET01451,Rhein,DB11994
1,DB12010,Fostamatinib,DBMET02094,R406,DB12010
2,DBMET02094,R406,DBMET02095,R529,DB12010
2,DBMET02094,R406,DBMET02096,R406 N-glucuronide,DB12010
3,DBMET02095,R529,DBMET02097,R529 O-glucuronide,DB12010
3,DBMET02095,R529,DBMET02098,R529 Sulfate-conjugate,DB12010
3,DBMET02095,R529,DBMET02099,"3,5 benzene diol metabolite of R406",DB12010
1,DB12070,Letermovir,DBMET01857,M1 (Letermovir),DB12070
1,DB12072,Orantinib,DBMET01849,"3‐(5‐([(3Z)‐5‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12072,Orantinib,DBMET01850,"3‐(5‐([(3Z)‐7‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12072,Orantinib,DBMET01851,"3‐(5‐([(3Z)‐6‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",DB12072
1,DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol,DB12110
1,DB12267,Brigatinib,DBMET01863,AP26123,DB12267
1,DB12364,Betrixaban,DBMET01533,O-desmethylbetrixaban,DB12364
1,DB12364,Betrixaban,DBMET01534,N-desmethylbetrixaban,DB12364
1,DB12364,Betrixaban,DBMET01535,PRT062802,DB12364
1,DB12364,Betrixaban,DBMET01536,PRT062803,DB12364
2,DBMET01536,PRT062803,DBMET01537,PRT062799,DB12364
2,DBMET01536,PRT062803,DBMET01538,PRT062982,DB12364
3,DBMET01538,PRT062982,DBMET01539,PRT063069,DB12364
1,DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol",DB12406
1,DB12406,Lisofylline,DB00806,Pentoxifylline,DB12406
1,DB12532,Oxetacaine,DB01365,Mephentermine,DB12532
1,DB12532,Oxetacaine,DB00191,Phentermine,DB12532
1,DB12590,Indiplon,DBMET01680,N-Desmethylindiplon,DB12590
1,DB12783,Benserazide,DBMET02071,Trihydroxybenzylhydrazine,DB12783
1,DB12902,Trofosfamide,DBMET01682,L-ifosfamide,DB12902
1,DB12902,Trofosfamide,DB01181,Ifosfamide,DB12902
1,DB12902,Trofosfamide,DBMET01683,L-cyclophosphamide,DB12902
1,DB12911,Nicoboxil,DB00627,Niacin,DB12911
1,DB12911,Nicoboxil,DBMET02072,2-butoxyethanol,DB12911
1,DB13175,Rheinanthrone,DBMET01451,Rhein,DB13175
1,DB13175,Rheinanthrone,DBMET01449,Sennidin A,DB13175
1,DB13178,Inositol,DBMET00488,Glucuronic acid,DB13178
1,DB13185,Oxabolone cipionate,DBMET01495,Oxabolone,DB13185
2,DBMET01495,Oxabolone,DBMET01496,"4-Hydroxyestr-4-en-3,17-dione (M2)",DB13185
2,DBMET01495,Oxabolone,DBMET01497,"4-Hydroxyestran-3,17-dione (M1)",DB13185
1,DB13235,Perboric acid,DB09460,Sodium carbonate,DB13235
1,DB13235,Perboric acid,DB11091,Hydrogen peroxide,DB13235
1,DB13235,Perboric acid,DBMET02108,Carbonate,DB13235
1,DB13269,Dichlorobenzyl alcohol,DBMET00507,Hippuric acid,DB13269
1,DB13293,Ipecac,DBMET02103,Cephaeline,DB13293
1,DB13293,Ipecac,DBMET02104,9-O-demethylemetine,DB13293
1,DB13293,Ipecac,DBMET02104,9-O-demethylemetine,DB13293
1,DB13293,Ipecac,DBMET02105,10-O-demethylemetine,DB13293
2,DBMET02104,9-O-demethylemetine,DBMET02107,9-O-demethylemetine glucuronide,DB13293
2,DBMET02103,Cephaeline,DBMET02106,Cephaeline 6'-O-glucuronide,DB13293
1,DB13323,Trichloroethylene,DB01563,Chloral hydrate,DB13323
1,DB13345,Dihydroergocristine,DBMET02090,8'-hydroxy-dihydroergocristine,DB13345
1,DB13746,Bioallethrin,DBMET02076,M1 (Bioallethrin),DB13746
2,DBMET02076,M1 (Bioallethrin),DBMET02077,M2 (Bioallethrin),DB13746
3,DBMET02077,M2 (Bioallethrin),DBMET02078,M3 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02079,M4 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02080,M5 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02081,M6 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02082,M7 (Bioallethrin),DB13746
4,DBMET02078,M3 (Bioallethrin),DBMET02083,M8 (Bioallethrin),DB13746
5,DBMET02083,M8 (Bioallethrin),DBMET02084,M9 (Bioallethrin),DB13746
1,DB13747,Trolamine,DBMET02085,Glucuronide Conjugate (Trolamine),DB13747
1,DB13751,Glycyrrhizic acid,DBMET02110,glycyrrhetinic acid,DB13751
1,DB13751,Glycyrrhizic acid,DBMET00488,Glucuronic acid,DB13751
1,DB13783,Acemetacin,DB00328,Indomethacin,DB13783
1,DB13783,Acemetacin,DBMET01880,O-demethylated acemetacin,DB13783
1,DB13783,Acemetacin,DBMET01881,des-4-chlorobenzoyl-indomethacin,DB13783
1,DB13783,Acemetacin,DBMET01882,O-desmethyl-des-4-chlorobenzoyl,DB13783
1,DB13813,Iodoform,DB05382,Iodine,DB13813
1,DB13853,Anethole trithione,DBMET02057,4-Hydroxy-anethorithion (ATX),DB13853
1,DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,DB13854
2,DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,DB13854
3,DB04557,Arachidonic Acid,DB00917,Dinoprostone,DB13854
1,DB13872,Lormetazepam,DBMET01529,Lormetazepam glucuronide,DB13872
1,DB13875,Harmaline,DBMET01677,Harmalol,DB13875
1,DB13876,Brofaromine,DBMET01620,O-desmethyl-brofaromine,DB13876
1,DB13882,Methyl nicotinate,DBMET00536,Methanol,DB13882
1,DB13882,Methyl nicotinate,DB00627,Niacin,DB13882
1,DB13928,Semaglutide,DBMET01886,U7 semaglutide,DB13928
1,DB13928,Semaglutide,DBMET01885,P3 semaglutide,DB13928
2,DBMET01886,U7 semaglutide,DBMET01887,U6 semaglutide,DB13928
1,DB13931,Netarsudil,DBMET02043,Netarsudil-M1,DB13931
1,DB13941,Piperaquine,DBMET01943,M1 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01944,Byproduct (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01945,M4 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01946,M3 (piperaquine),DB13941
1,DB13941,Piperaquine,DBMET01947,M2 (piperaquine),DB13941
2,DBMET01947,M2 (piperaquine),DBMET01948,M5 (piperaquine),DB13941
1,DB13943,Testosterone cypionate,DB00624,Testosterone,DB13943
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13943
3,DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,DB13943
1,DB13944,Testosterone enanthate,DB00624,Testosterone,DB13944
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13944
3,DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,DB13944
1,DB13946,Testosterone undecanoate,DB00624,Testosterone,DB13946
2,DB00624,Testosterone,DBMET00558,Dihydrotestosterone,DB13946
3,DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,DB13946
1,DB13949,Ferric cation,DBMET02047,ferrous cation (Fe2+),DB13949
1,DB13952,Estradiol acetate,DB00783,Estradiol,DB13952
1,DB13953,Estradiol benzoate,DB00783,Estradiol,DB13953
1,DB13954,Estradiol cypionate,DB00783,Estradiol,DB13954
1,DB13955,Estradiol dienanthate,DB00783,Estradiol,DB13955
1,DB13956,Estradiol valerate,DB00783,Estradiol,DB13956
1,DB13960,Bronopol,DBMET00531,Formaldehyde,DB13960
1,DB13960,Bronopol,DBMET02073,Bromonitroethanol,DB13960
2,DBMET02073,Bromonitroethanol,DBMET00531,Formaldehyde,DB13960
2,DBMET02073,Bromonitroethanol,DBMET02074,Bromonitromethane,DB13960
2,DBMET02073,Bromonitroethanol,DB12529,Nitrite,DB13960
2,DBMET02073,Bromonitroethanol,DBMET02075,2-bromoethanol,DB13960
1,DB13966,Isopropyl myristate,DB02325,Isopropyl Alcohol,DB13966
1,DB13966,Isopropyl myristate,DB08231,Myristic acid,DB13966
1,DB14001,alpha-Tocopherol succinate,DBMET02034,13'-hydroxychromanol,DB14001
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB14001
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB14001
4,DBMET02036,CDMDHC,DBMET02038,CDMHHC,DB14001
5,DBMET02038,CDMHHC,DBMET02039,CMBHC,DB14001
6,DBMET02039,CMBHC,DBMET02040,CEHC,DB14001
1,DB14002,D-alpha-Tocopherol acetate,DBMET02034,13'-hydroxychromanol,DB14002
2,DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,DB14002
3,DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,DB14002
4,DBMET02036,CDMDHC,DBMET02037,CDMOHC,DB14002
5,DBMET02037,CDMOHC,DBMET02038,CDMHHC,DB14002
