smpdb_id,name,category,parent_key
SMP00635,Valproic Acid Metabolism Pathway,drug_metabolism,DB02577
SMP00638,Levomethadyl Acetate Metabolism Pathway,drug_metabolism,DB02577
SMP00640,Acetaminophen Metabolism Pathway,drug_metabolism,DB02577
SMP00648,Sorafenib Metabolism Pathway,drug_metabolism,DB02577
SMP00651,Artemether Metabolism Pathway,drug_metabolism,DB02577
SMP00700,Lornoxicam Action Pathway,drug_action,DB02577
SMP00701,Phenylbutazone Action Pathway,drug_action,DB02577
SMP00707,Salsalate Action Pathway,drug_action,DB02577
SMP00710,Acetaminophen  Action Pathway,drug_action,DB02577
SMP00717,Apparent mineralocorticoid excess syndrome,disease,DB02577
SMP00718,3-Beta-Hydroxysteroid Dehydrogenase Deficiency,disease,DB02577
SMP02381,Steroid Biosynthesis ,metabolic,DB02577
SMP00448,Ifosfamide Action Pathway,drug_action,DB02579
SMP00447,Cyclophosphamide Action Pathway,drug_action,DB02579
SMP00605,Ifosfamide Metabolism Pathway,drug_metabolism,DB02579
SMP00604,Cyclophosphamide Metabolism Pathway,drug_metabolism,DB02579
SMP00192,Hypoacetylaspartia,disease,DB02655
SMP00067,Aspartate Metabolism,metabolic,DB02655
SMP00175,Canavan Disease,disease,DB02655
SMP63597,Aspartate Metabolism,metabolic,DB02655
SMP00315,Cerebrotendinous Xanthomatosis (CTX),disease,DB02659
SMP00035,Bile Acid Biosynthesis,metabolic,DB02659
SMP00317,Familial Hypercholanemia (FHCA),disease,DB02659
SMP00720,27-Hydroxylase Deficiency,disease,DB02659
SMP63601,Bile Acid Biosynthesis,metabolic,DB02659
SMP00314,Congenital Bile Acid Synthesis Defect Type II,disease,DB02659
SMP00316,Zellweger Syndrome,disease,DB02659
SMP00318,Congenital Bile Acid Synthesis Defect Type III,disease,DB02659
SMP00943,sulfur metabolism (isethionate),metabolic,DB02688
SMP00944,sulfur metabolism (methanesulfonate),metabolic,DB02688
SMP00835,tryptophan metabolism,metabolic,DB02688
SMP01930,tryptophan metabolism II,metabolic,DB02688
SMP00940,sulfur metabolism (butanesulfonate),metabolic,DB02688
SMP02113,D-serine degradation,metabolic,DB02688
SMP02382,Sulfur metabolism,metabolic,DB02688
SMP00829,serine biosynthesis and metabolism,metabolic,DB02688
SMP00939,sulfur metabolism,metabolic,DB02688
SMP02040,Uracil degradation III,metabolic,DB02688
SMP00716,Thyroid hormone synthesis,metabolic,DB02688
SMP00941,sulfur metabolism (propanesulfonate),metabolic,DB02688
SMP00942,sulfur metabolism (ethanesulfonate),metabolic,DB02688
SMP63679,Thyroid hormone synthesis,metabolic,DB02688
SMP63662,Retinol Metabolism,metabolic,DB02699
SMP00074,Retinol Metabolism,metabolic,DB02699
SMP00336,Vitamin A Deficiency,disease,DB02699
SMP02338,NAD metabolism,metabolic,DB02701
SMP00048,Nicotinate and Nicotinamide Metabolism,metabolic,DB02701
SMP00850,NAD salvage,metabolic,DB02701
SMP63643,Nicotinate and Nicotinamide Metabolism,metabolic,DB02701
SMP02038,Pyrimidine Ribonucleosides Degradation,metabolic,DB02745
SMP63658,Pyrimidine Metabolism,metabolic,DB02745
SMP00046,Pyrimidine Metabolism,metabolic,DB02745
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB02745
SMP02116,pyrimidine ribonucleosides degradation,metabolic,DB02745
SMP00172,Beta Ureidopropionase Deficiency,disease,DB02745
SMP00178,Dihydropyrimidinase Deficiency,disease,DB02745
SMP00219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB02745
SMP00363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB02751
SMP00223,Non Ketotic Hyperglycinemia,disease,DB02751
SMP00484,Dimethylglycine Dehydrogenase Deficiency,disease,DB02751
SMP12004,Arginine and Proline Metabolism,metabolic,DB02751
SMP00207,Prolidase Deficiency (PD),disease,DB02751
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB02751
SMP63626,Glycine and Serine Metabolism,metabolic,DB02751
SMP00004,Glycine and Serine Metabolism,metabolic,DB02751
SMP00020,Arginine and Proline Metabolism,metabolic,DB02751
SMP00179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB02751
SMP00208,Prolinemia Type II,disease,DB02751
SMP00242,Dimethylglycine Dehydrogenase Deficiency,disease,DB02751
SMP00244,Sarcosinemia,disease,DB02751
SMP00361,Hyperprolinemia Type I,disease,DB02751
SMP00188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB02751
SMP00360,Hyperprolinemia Type II,disease,DB02751
SMP00362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB02751
SMP00504,"Creatine deficiency, guanidinoacetate methyltransferase deficiency",disease,DB02751
SMP00505,Hyperornithinemia with gyrate atrophy (HOGA),disease,DB02751
SMP00506,Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],disease,DB02751
SMP00507,L-arginine:glycine amidinotransferase deficiency,disease,DB02751
SMP00721,3-Phosphoglycerate dehydrogenase deficiency,disease,DB02751
SMP63596,Arginine and Proline Metabolism,metabolic,DB02751
SMP00456,Fatty Acid Biosynthesis,metabolic,DB02767
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB02767
SMP63613,Fatty Acid Biosynthesis,metabolic,DB02767
SMP00363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB02838
SMP00036,D-Arginine and D-Ornithine Metabolism,metabolic,DB02838
SMP12004,Arginine and Proline Metabolism,metabolic,DB02838
SMP00207,Prolidase Deficiency (PD),disease,DB02838
SMP63608,D-Arginine and D-Ornithine Metabolism,metabolic,DB02838
SMP00020,Arginine and Proline Metabolism,metabolic,DB02838
SMP00208,Prolinemia Type II,disease,DB02838
SMP00361,Hyperprolinemia Type I,disease,DB02838
SMP00188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB02838
SMP00360,Hyperprolinemia Type II,disease,DB02838
SMP00362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB02838
SMP00504,"Creatine deficiency, guanidinoacetate methyltransferase deficiency",disease,DB02838
SMP00505,Hyperornithinemia with gyrate atrophy (HOGA),disease,DB02838
SMP00506,Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],disease,DB02838
SMP00507,L-arginine:glycine amidinotransferase deficiency,disease,DB02838
SMP63596,Arginine and Proline Metabolism,metabolic,DB02838
SMP30406,Androstenedione Metabolism,metabolic,DB02854
SMP63688,Androstenedione Metabolism,metabolic,DB02854
SMP00365,Gout or Kelley-Seegmiller Syndrome,disease,DB02857
SMP00427,Azathioprine Action Pathway,drug_action,DB02857
SMP00513,Xanthinuria type II,disease,DB02857
SMP00050,Purine Metabolism,metabolic,DB02857
SMP00144,Adenosine Deaminase Deficiency,disease,DB02857
SMP00220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB02857
SMP00364,Lesch-Nyhan Syndrome (LNS),disease,DB02857
SMP00537,Myoadenylate deaminase deficiency,disease,DB02857
SMP02086,guanine and guanosine salvage,metabolic,DB02857
SMP02088,purine ribonucleosides degradation,metabolic,DB02857
SMP00168,AICA-Ribosiduria,disease,DB02857
SMP00428,Mercaptopurine Action Pathway,drug_action,DB02857
SMP00430,Thioguanine Action Pathway,drug_action,DB02857
SMP00512,Xanthinuria type I,disease,DB02857
SMP00167,Adenylosuccinate Lyase Deficiency,disease,DB02857
SMP00203,Molybdenum Cofactor Deficiency,disease,DB02857
SMP00210,Purine Nucleoside Phosphorylase Deficiency,disease,DB02857
SMP00535,Adenine phosphoribosyltransferase deficiency (APRT),disease,DB02857
SMP00536,Mitochondrial DNA depletion syndrome,disease,DB02857
SMP63668,Purine Metabolism,metabolic,DB02857
SMP00064,Fructose and Mannose Degradation,metabolic,DB02867
SMP02315,Mannose Metabolism,metabolic,DB02867
SMP00561,Fructosuria,disease,DB02867
SMP00725,"Fructose intolerance, hereditary",disease,DB02867
SMP00842,Mannose Metabolism,metabolic,DB02867
SMP02331,Amino sugar and nucleotide sugar metabolism,metabolic,DB02867
SMP12444,Mannose Metabolism,metabolic,DB02867
SMP63614,Fructose and Mannose Degradation,metabolic,DB02867
SMP00558,"Primary hyperoxaluria II, PH2",disease,DB02897
SMP00196,Leigh Syndrome,disease,DB02897
SMP00334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB02897
SMP00212,Pyruvate Dehydrogenase Complex Deficiency,disease,DB02897
SMP02102,Acetate metabolism,metabolic,DB02897
SMP00060,Pyruvate Metabolism,metabolic,DB02897
SMP00559,Pyruvate kinase deficiency,disease,DB02897
SMP63661,Pyruvate Metabolism,metabolic,DB02897
SMP00721,3-Phosphoglycerate dehydrogenase deficiency,disease,DB02951
SMP00223,Non Ketotic Hyperglycinemia,disease,DB02951
SMP00484,Dimethylglycine Dehydrogenase Deficiency,disease,DB02951
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB02951
SMP63626,Glycine and Serine Metabolism,metabolic,DB02951
SMP00004,Glycine and Serine Metabolism,metabolic,DB02951
SMP00179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB02951
SMP00242,Dimethylglycine Dehydrogenase Deficiency,disease,DB02951
SMP00244,Sarcosinemia,disease,DB02951
SMP00721,3-Phosphoglycerate dehydrogenase deficiency,disease,DB02957
SMP00959,pyrimidine metabolism,metabolic,DB02957
SMP63658,Pyrimidine Metabolism,metabolic,DB02957
SMP00046,Pyrimidine Metabolism,metabolic,DB02957
SMP00223,Non Ketotic Hyperglycinemia,disease,DB02957
SMP00484,Dimethylglycine Dehydrogenase Deficiency,disease,DB02957
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB02957
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB02957
SMP63626,Glycine and Serine Metabolism,metabolic,DB02957
SMP00172,Beta Ureidopropionase Deficiency,disease,DB02957
SMP00178,Dihydropyrimidinase Deficiency,disease,DB02957
SMP00219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB02957
SMP00004,Glycine and Serine Metabolism,metabolic,DB02957
SMP00179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB02957
SMP00242,Dimethylglycine Dehydrogenase Deficiency,disease,DB02957
SMP00244,Sarcosinemia,disease,DB02957
SMP02370,pyrimidine metabolism ,metabolic,DB02957
SMP63693,Tryptophan Metabolism,metabolic,DB02959
SMP00063,Tryptophan Metabolism,metabolic,DB02959
SMP00818,Palmitate Biosynthesis ,metabolic,DB03017
SMP00481,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,metabolic,DB03017
SMP00516,"Adrenoleukodystrophy, X-linked",disease,DB03017
SMP01036,fatty acid oxidation (laurate),metabolic,DB03017
SMP00052,Beta Oxidation of Very Long Chain Fatty Acids,metabolic,DB03017
SMP02438,Cholesterol biosynthesis and metabolism CE(12:0),metabolic,DB03017
SMP63640,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,metabolic,DB03017
SMP00456,Fatty Acid Biosynthesis,metabolic,DB03017
SMP00517,Carnitine-acylcarnitine translocase deficiency,disease,DB03017
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB03017
SMP63598,Beta Oxidation of Very Long Chain Fatty Acids,metabolic,DB03017
SMP63613,Fatty Acid Biosynthesis,metabolic,DB03017
SMP00196,Leigh Syndrome,disease,DB03066
SMP00906,Amino sugar and nucleotide sugar metabolism II,metabolic,DB03066
SMP00334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB03066
SMP00905,Amino sugar and nucleotide sugar metabolism I,metabolic,DB03066
SMP00060,Pyruvate Metabolism,metabolic,DB03066
SMP00559,Pyruvate kinase deficiency,disease,DB03066
SMP63661,Pyruvate Metabolism,metabolic,DB03066
SMP00459,Pyruvaldehyde Degradation,metabolic,DB03066
SMP00558,"Primary hyperoxaluria II, PH2",disease,DB03066
SMP02076,"1,6-anhydro-<i>N</i>-acetylmuramic acid recycling",metabolic,DB03066
SMP00212,Pyruvate Dehydrogenase Complex Deficiency,disease,DB03066
SMP00914,Amino sugar and nucleotide sugar metabolism III,metabolic,DB03066
SMP02096,methylglyoxal degradation II,metabolic,DB03066
SMP02355,Pyruvate metabolism,metabolic,DB03066
SMP63660,Pyruvaldehyde Degradation,metabolic,DB03066
SMP00847,glycolate and glyoxylate degradation,metabolic,DB03085
SMP02105,Ethylene Glycol Degradation,metabolic,DB03085
SMP00808,inner membrane transport,metabolic,DB03085
SMP02052,D-arabinose degradation I,metabolic,DB03085
SMP63622,Glutathione Metabolism,metabolic,DB03088
SMP00143,5-Oxoprolinuria,disease,DB03088
SMP00337,Glutathione Synthetase Deficiency,disease,DB03088
SMP00500,5-oxoprolinase deficiency,disease,DB03088
SMP00015,Glutathione Metabolism,metabolic,DB03088
SMP00183,Gamma-Glutamyltransferase Deficiency,disease,DB03088
SMP00501,Gamma-glutamyl-transpeptidase deficiency,disease,DB03088
SMP00364,Lesch-Nyhan Syndrome (LNS),disease,DB03101
SMP00537,Myoadenylate deaminase deficiency,disease,DB03101
SMP02038,Pyrimidine Ribonucleosides Degradation,metabolic,DB03101
SMP02086,guanine and guanosine salvage,metabolic,DB03101
SMP02088,purine ribonucleosides degradation,metabolic,DB03101
SMP00050,Purine Metabolism,metabolic,DB03101
SMP00144,Adenosine Deaminase Deficiency,disease,DB03101
SMP00172,Beta Ureidopropionase Deficiency,disease,DB03101
SMP00178,Dihydropyrimidinase Deficiency,disease,DB03101
SMP00219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB03101
SMP00220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB03101
SMP00031,Pentose Phosphate Pathway,metabolic,DB03101
SMP00365,Gout or Kelley-Seegmiller Syndrome,disease,DB03101
SMP00427,Azathioprine Action Pathway,drug_action,DB03101
SMP00513,Xanthinuria type II,disease,DB03101
SMP00520,Transaldolase deficiency,disease,DB03101
SMP02083,adenine and adenosine salvage II,metabolic,DB03101
SMP02103,adenosine nucleotides degradation ,metabolic,DB03101
SMP63658,Pyrimidine Metabolism,metabolic,DB03101
SMP00046,Pyrimidine Metabolism,metabolic,DB03101
SMP00167,Adenylosuccinate Lyase Deficiency,disease,DB03101
SMP00203,Molybdenum Cofactor Deficiency,disease,DB03101
SMP00210,Purine Nucleoside Phosphorylase Deficiency,disease,DB03101
SMP00535,Adenine phosphoribosyltransferase deficiency (APRT),disease,DB03101
SMP00536,Mitochondrial DNA depletion syndrome,disease,DB03101
SMP00926,PRPP Biosynthesis,metabolic,DB03101
SMP63668,Purine Metabolism,metabolic,DB03101
SMP00048,Nicotinate and Nicotinamide Metabolism,metabolic,DB03101
SMP00168,AICA-Ribosiduria,disease,DB03101
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB03101
SMP00007,Beta-Alanine Metabolism,metabolic,DB03107
SMP63658,Pyrimidine Metabolism,metabolic,DB03107
SMP00175,Canavan Disease,disease,DB03107
SMP00493,"Carnosinuria, carnosinemia",disease,DB03107
SMP00848,Pantothenate and CoA Biosynthesis,metabolic,DB03107
SMP63597,Aspartate Metabolism,metabolic,DB03107
SMP63632,Histidine Metabolism,metabolic,DB03107
SMP00046,Pyrimidine Metabolism,metabolic,DB03107
SMP00191,Histidinemia,disease,DB03107
SMP00192,Hypoacetylaspartia,disease,DB03107
SMP00502,Malonyl-coa decarboxylase deficiency,disease,DB03107
SMP02307,Beta-Alanine metabolism,metabolic,DB03107
SMP63656,Propanoate Metabolism,metabolic,DB03107
SMP00016,Propanoate Metabolism,metabolic,DB03107
SMP00044,Histidine Metabolism,metabolic,DB03107
SMP00198,Malonic Aciduria,disease,DB03107
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB03107
SMP00351,GABA-Transaminase Deficiency,disease,DB03107
SMP00492,Ureidopropionase Deficiency,disease,DB03107
SMP63599,Beta-Alanine Metabolism,metabolic,DB03107
SMP00067,Aspartate Metabolism,metabolic,DB03107
SMP00172,Beta Ureidopropionase Deficiency,disease,DB03107
SMP00178,Dihydropyrimidinase Deficiency,disease,DB03107
SMP00201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB03107
SMP00219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB03107
SMP00915,Beta-Alanine Metabolism,metabolic,DB03107
SMP02364,Pantothenate and CoA Biosynthesis ,metabolic,DB03107
SMP00229,Rabeprazole Action Pathway,drug_action,DB03128
SMP00735,Metiamide Action Pathway,drug_action,DB03128
SMP00231,Famotidine Action Pathway,drug_action,DB03128
SMP63652,Phospholipid Biosynthesis,metabolic,DB03128
SMP00228,Pantoprazole Action Pathway,drug_action,DB03128
SMP00734,Roxatidine acetate Action Pathway,drug_action,DB03128
SMP51038,Lafutidine H2-Antihistamine Action,drug_action,DB03128
SMP00025,Phospholipid Biosynthesis,metabolic,DB03128
SMP00225,Esomeprazole Action Pathway,drug_action,DB03128
SMP00227,Lansoprazole Action Pathway,drug_action,DB03128
SMP00589,Gastric Acid Production,physiological,DB03128
SMP00226,Omeprazole Action Pathway,drug_action,DB03128
SMP00230,Ranitidine Action Pathway,drug_action,DB03128
SMP00232,Cimetidine Action Pathway,drug_action,DB03128
SMP00233,Nizatidine Action Pathway,drug_action,DB03128
SMP00246,Pirenzepine Action Pathway,drug_action,DB03128
SMP00736,Betazole Action Pathway,drug_action,DB03128
SMP12004,Arginine and Proline Metabolism,metabolic,DB03144
SMP00207,Prolidase Deficiency (PD),disease,DB03144
SMP00363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB03144
SMP00020,Arginine and Proline Metabolism,metabolic,DB03144
SMP00208,Prolinemia Type II,disease,DB03144
SMP00361,Hyperprolinemia Type I,disease,DB03144
SMP00188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB03144
SMP00360,Hyperprolinemia Type II,disease,DB03144
SMP00362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB03144
SMP00504,"Creatine deficiency, guanidinoacetate methyltransferase deficiency",disease,DB03144
SMP00505,Hyperornithinemia with gyrate atrophy (HOGA),disease,DB03144
SMP00506,Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],disease,DB03144
SMP00507,L-arginine:glycine amidinotransferase deficiency,disease,DB03144
SMP63596,Arginine and Proline Metabolism,metabolic,DB03144
SMP00008,Phenylalanine and Tyrosine Metabolism,metabolic,DB03147
SMP00017,Vitamin B6 Metabolism,metabolic,DB03147
SMP00033,Methionine Metabolism,metabolic,DB03147
SMP00050,Purine Metabolism,metabolic,DB03147
SMP00067,Aspartate Metabolism,metabolic,DB03147
SMP00072,Glutamate Metabolism,metabolic,DB03147
SMP00111,Cerivastatin Action Pathway,drug_action,DB03147
SMP00117,Pamidronate Action Pathway,drug_action,DB03147
SMP00124,Glycerol Phosphate Shuttle,metabolic,DB03147
SMP00131,Atorvastatin Action Pathway,drug_action,DB03147
SMP00137,2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,disease,DB03147
SMP00139,3-Methylglutaconic Aciduria Type I,disease,DB03147
SMP00141,3-Methylglutaconic Aciduria Type IV,disease,DB03147
SMP00143,5-Oxoprolinuria,disease,DB03147
SMP00144,Adenosine Deaminase Deficiency,disease,DB03147
SMP00169,Alkaptonuria,disease,DB03147
SMP00172,Beta Ureidopropionase Deficiency,disease,DB03147
SMP00178,Dihydropyrimidinase Deficiency,disease,DB03147
SMP00186,Glutaric Aciduria Type I,disease,DB03147
SMP00190,Hawkinsinuria,disease,DB03147
SMP00199,Maple Syrup Urine Disease,disease,DB03147
SMP00201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB03147
SMP00219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB03147
SMP00220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB03147
SMP00221,Methionine Adenosyltransferase Deficiency,disease,DB03147
SMP00236,Propionic Acidemia,disease,DB03147
SMP00334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB03147
SMP00341,Hypermethioninemia,disease,DB03147
SMP00355,Mitochondrial Electron Transport Chain,metabolic,DB03147
SMP00363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB03147
SMP00045,Amino Sugar Metabolism,metabolic,DB03166
SMP00067,Aspartate Metabolism,metabolic,DB03166
SMP00334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB03166
SMP00390,Tay-Sachs Disease,disease,DB03166
SMP00821,cysteine biosynthesis ,metabolic,DB03166
SMP00905,Amino sugar and nucleotide sugar metabolism I,metabolic,DB03166
SMP00939,sulfur metabolism,metabolic,DB03166
SMP02309,Cysteine Metabolism,metabolic,DB03166
SMP00196,Leigh Syndrome,disease,DB03166
SMP00216,Sialuria or French Type Sialuria,disease,DB03166
SMP00534,"G(M2)-Gangliosidosis: Variant B, Tay-sachs disease",disease,DB03166
SMP00906,Amino sugar and nucleotide sugar metabolism II,metabolic,DB03166
SMP00940,sulfur metabolism (butanesulfonate),metabolic,DB03166
SMP01919,lipopolysaccharide biosynthesis II,metabolic,DB03166
SMP02382,Sulfur metabolism,metabolic,DB03166
SMP02420,Proline Metabolism,metabolic,DB03166
SMP63580,Amino Sugar Metabolism,metabolic,DB03166
SMP00060,Pyruvate Metabolism,metabolic,DB03166
SMP00175,Canavan Disease,disease,DB03166
SMP00559,Pyruvate kinase deficiency,disease,DB03166
