drugbank-id,name,parent_key
DB03147,Flavin adenine dinucleotide,SMP00558
DB03166,Acetic acid,SMP00558
DB03587,Pyruvaldehyde,SMP00558
DB03776,Lactaldehyde,SMP00558
DB04160,Pyrophosphoric acid,SMP00558
DB04524,Malonyl-CoA,SMP00558
DB00119,Pyruvic acid,SMP00562
DB00121,Biotin,SMP00562
DB00157,NADH,SMP00562
DB00171,ATP,SMP00562
DB01378,Magnesium,SMP00562
DB01709,2-phospho-D-glyceric acid,SMP00562
DB01819,Phosphoenolpyruvate,SMP00562
DB02263,Glyceraldehyde-3-Phosphate,SMP00562
DB04326,Dihydroxyacetone phosphate,SMP00562
DB00119,Pyruvic acid,SMP00572
DB00157,NADH,SMP00572
DB00171,ATP,SMP00572
DB01345,Potassium,SMP00572
DB01378,Magnesium,SMP00572
DB01709,2-phospho-D-glyceric acid,SMP00572
DB01819,Phosphoenolpyruvate,SMP00572
DB02263,Glyceraldehyde-3-Phosphate,SMP00572
DB04326,Dihydroxyacetone phosphate,SMP00572
DB00119,Pyruvic acid,SMP00816
DB00131,Adenosine monophosphate,SMP00816
DB00157,NADH,SMP00816
DB00171,ATP,SMP00816
DB01819,Phosphoenolpyruvate,SMP00816
DB03603,Glucaric acid,SMP00816
DB00130,L-Glutamine,SMP00851
DB00142,Glutamic Acid,SMP00851
DB00171,ATP,SMP00851
DB01819,Phosphoenolpyruvate,SMP00851
DB01861,Uridine diphosphate glucose,SMP00851
DB02431,Cytidine-5'-Triphosphate,SMP00851
DB03166,Acetic acid,SMP00851
DB03685,Uridine monophosphate,SMP00851
DB04160,Pyrophosphoric acid,SMP00851
DB01819,Phosphoenolpyruvate,SMP01001
DB01378,Magnesium,SMP12057
DB01819,Phosphoenolpyruvate,SMP12057
DB02431,Cytidine-5'-Triphosphate,SMP12057
DB04160,Pyrophosphoric acid,SMP12057
DB00119,Pyruvic acid,SMP00060
DB00121,Biotin,SMP00060
DB00131,Adenosine monophosphate,SMP00060
DB00143,Glutathione,SMP00060
DB00157,NADH,SMP00060
DB00171,ATP,SMP00060
DB01345,Potassium,SMP00060
DB01378,Magnesium,SMP00060
DB01593,Zinc,SMP00060
DB01819,Phosphoenolpyruvate,SMP00060
DB01839,Propylene glycol,SMP00060
DB02897,Acetylphosphate,SMP00060
DB03066,D-Lactic acid,SMP00060
DB03147,Flavin adenine dinucleotide,SMP00060
DB03166,Acetic acid,SMP00060
DB03587,Pyruvaldehyde,SMP00060
DB03776,Lactaldehyde,SMP00060
DB04160,Pyrophosphoric acid,SMP00060
DB04524,Malonyl-CoA,SMP00060
DB00119,Pyruvic acid,SMP00374
DB00121,Biotin,SMP00374
DB00157,NADH,SMP00374
DB00171,ATP,SMP00374
DB01378,Magnesium,SMP00374
DB01709,2-phospho-D-glyceric acid,SMP00374
DB01819,Phosphoenolpyruvate,SMP00374
DB02263,Glyceraldehyde-3-Phosphate,SMP00374
DB04326,Dihydroxyacetone phosphate,SMP00374
DB00119,Pyruvic acid,SMP00559
DB00121,Biotin,SMP00559
DB00131,Adenosine monophosphate,SMP00559
DB00143,Glutathione,SMP00559
DB00157,NADH,SMP00559
DB00171,ATP,SMP00559
DB01345,Potassium,SMP00559
DB01378,Magnesium,SMP00559
DB01593,Zinc,SMP00559
DB01819,Phosphoenolpyruvate,SMP00559
DB01839,Propylene glycol,SMP00559
DB02897,Acetylphosphate,SMP00559
DB03066,D-Lactic acid,SMP00559
DB03147,Flavin adenine dinucleotide,SMP00559
DB03166,Acetic acid,SMP00559
DB03587,Pyruvaldehyde,SMP00559
DB03776,Lactaldehyde,SMP00559
DB04160,Pyrophosphoric acid,SMP00559
DB04524,Malonyl-CoA,SMP00559
DB00119,Pyruvic acid,SMP00560
DB00121,Biotin,SMP00560
DB00157,NADH,SMP00560
DB00171,ATP,SMP00560
DB01378,Magnesium,SMP00560
DB01709,2-phospho-D-glyceric acid,SMP00560
DB01819,Phosphoenolpyruvate,SMP00560
DB02263,Glyceraldehyde-3-Phosphate,SMP00560
DB04326,Dihydroxyacetone phosphate,SMP00560
DB00119,Pyruvic acid,SMP00563
DB00121,Biotin,SMP00563
DB00157,NADH,SMP00563
DB00171,ATP,SMP00563
DB01378,Magnesium,SMP00563
DB01709,2-phospho-D-glyceric acid,SMP00563
DB01819,Phosphoenolpyruvate,SMP00563
DB02263,Glyceraldehyde-3-Phosphate,SMP00563
DB04326,Dihydroxyacetone phosphate,SMP00563
DB00119,Pyruvic acid,SMP00933
DB00131,Adenosine monophosphate,SMP00933
DB00157,NADH,SMP00933
DB00171,ATP,SMP00933
DB01373,Calcium,SMP00933
DB01378,Magnesium,SMP00933
DB01709,2-phospho-D-glyceric acid,SMP00933
DB01819,Phosphoenolpyruvate,SMP00933
DB02263,Glyceraldehyde-3-Phosphate,SMP00933
DB02515,3-Phosphoglycerol,SMP00933
DB04326,Dihydroxyacetone phosphate,SMP00933
DB06770,Benzyl alcohol,SMP00933
DB08689,UBIQUINONE-1,SMP00933
DB00119,Pyruvic acid,SMP02312
DB00157,NADH,SMP02312
DB00171,ATP,SMP02312
DB01345,Potassium,SMP02312
DB01378,Magnesium,SMP02312
DB01709,2-phospho-D-glyceric acid,SMP02312
DB01819,Phosphoenolpyruvate,SMP02312
DB02263,Glyceraldehyde-3-Phosphate,SMP02312
DB04326,Dihydroxyacetone phosphate,SMP02312
DB00119,Pyruvic acid,SMP02356
DB00157,NADH,SMP02356
DB00171,ATP,SMP02356
DB00898,Ethanol,SMP02356
DB01345,Potassium,SMP02356
DB01378,Magnesium,SMP02356
DB01709,2-phospho-D-glyceric acid,SMP02356
DB01819,Phosphoenolpyruvate,SMP02356
DB02263,Glyceraldehyde-3-Phosphate,SMP02356
DB04326,Dihydroxyacetone phosphate,SMP02356
DB00119,Pyruvic acid,SMP63661
DB00121,Biotin,SMP63661
DB00131,Adenosine monophosphate,SMP63661
DB00143,Glutathione,SMP63661
DB00157,NADH,SMP63661
DB00171,ATP,SMP63661
DB01345,Potassium,SMP63661
DB01378,Magnesium,SMP63661
DB01593,Zinc,SMP63661
DB01819,Phosphoenolpyruvate,SMP63661
DB01839,Propylene glycol,SMP63661
DB02897,Acetylphosphate,SMP63661
DB03066,D-Lactic acid,SMP63661
DB03147,Flavin adenine dinucleotide,SMP63661
DB03166,Acetic acid,SMP63661
DB03587,Pyruvaldehyde,SMP63661
DB03776,Lactaldehyde,SMP63661
DB04160,Pyrophosphoric acid,SMP63661
DB04524,Malonyl-CoA,SMP63661
DB00119,Pyruvic acid,SMP00045
DB00130,L-Glutamine,SMP00045
DB00141,N-Acetylglucosamine,SMP00045
DB00142,Glutamic Acid,SMP00045
DB00171,ATP,SMP00045
DB01296,Glucosamine,SMP00045
DB01378,Magnesium,SMP00045
DB01819,Phosphoenolpyruvate,SMP00045
DB02431,Cytidine-5'-Triphosphate,SMP00045
DB03166,Acetic acid,SMP00045
DB03435,Uridine-5'-Diphosphate,SMP00045
DB04160,Pyrophosphoric acid,SMP00045
DB00119,Pyruvic acid,SMP00334
DB00121,Biotin,SMP00334
DB00131,Adenosine monophosphate,SMP00334
DB00143,Glutathione,SMP00334
DB00157,NADH,SMP00334
DB00171,ATP,SMP00334
DB01345,Potassium,SMP00334
DB01378,Magnesium,SMP00334
DB01593,Zinc,SMP00334
DB01819,Phosphoenolpyruvate,SMP00334
DB01839,Propylene glycol,SMP00334
DB02897,Acetylphosphate,SMP00334
DB03066,D-Lactic acid,SMP00334
DB03147,Flavin adenine dinucleotide,SMP00334
DB03166,Acetic acid,SMP00334
DB03587,Pyruvaldehyde,SMP00334
DB03776,Lactaldehyde,SMP00334
DB04160,Pyrophosphoric acid,SMP00334
DB04524,Malonyl-CoA,SMP00334
DB00119,Pyruvic acid,SMP00390
DB00130,L-Glutamine,SMP00390
DB00141,N-Acetylglucosamine,SMP00390
DB00142,Glutamic Acid,SMP00390
DB00171,ATP,SMP00390
DB01296,Glucosamine,SMP00390
DB01378,Magnesium,SMP00390
DB01819,Phosphoenolpyruvate,SMP00390
DB02431,Cytidine-5'-Triphosphate,SMP00390
DB03166,Acetic acid,SMP00390
DB03435,Uridine-5'-Diphosphate,SMP00390
DB04160,Pyrophosphoric acid,SMP00390
DB00119,Pyruvic acid,SMP00654
DB00121,Biotin,SMP00654
DB00130,L-Glutamine,SMP00654
DB00139,Succinic acid,SMP00654
DB00142,Glutamic Acid,SMP00654
DB00157,NADH,SMP00654
DB00171,ATP,SMP00654
DB01345,Potassium,SMP00654
DB01378,Magnesium,SMP00654
DB01709,2-phospho-D-glyceric acid,SMP00654
DB01819,Phosphoenolpyruvate,SMP00654
DB02263,Glyceraldehyde-3-Phosphate,SMP00654
DB03147,Flavin adenine dinucleotide,SMP00654
DB04034,Ribulose-5-Phosphate,SMP00654
DB04272,Citric Acid,SMP00654
DB04299,Maleic Acid,SMP00654
DB04326,Dihydroxyacetone phosphate,SMP00654
DB00119,Pyruvic acid,SMP00839
DB00131,Adenosine monophosphate,SMP00839
DB00139,Succinic acid,SMP00839
DB00157,NADH,SMP00839
DB00171,ATP,SMP00839
DB01819,Phosphoenolpyruvate,SMP00839
DB02263,Glyceraldehyde-3-Phosphate,SMP00839
DB04326,Dihydroxyacetone phosphate,SMP00839
DB00130,L-Glutamine,SMP00905
DB00141,N-Acetylglucosamine,SMP00905
DB00142,Glutamic Acid,SMP00905
DB00157,NADH,SMP00905
DB00171,ATP,SMP00905
DB01819,Phosphoenolpyruvate,SMP00905
DB03066,D-Lactic acid,SMP00905
DB03166,Acetic acid,SMP00905
DB04160,Pyrophosphoric acid,SMP00905
DB00119,Pyruvic acid,SMP00931
DB00131,Adenosine monophosphate,SMP00931
DB00157,NADH,SMP00931
DB00171,ATP,SMP00931
DB01373,Calcium,SMP00931
DB01378,Magnesium,SMP00931
DB01709,2-phospho-D-glyceric acid,SMP00931
DB01819,Phosphoenolpyruvate,SMP00931
DB02263,Glyceraldehyde-3-Phosphate,SMP00931
DB02515,3-Phosphoglycerol,SMP00931
DB04326,Dihydroxyacetone phosphate,SMP00931
DB08689,UBIQUINONE-1,SMP00931
DB00119,Pyruvic acid,SMP00934
DB00131,Adenosine monophosphate,SMP00934
DB00157,NADH,SMP00934
DB00171,ATP,SMP00934
DB01373,Calcium,SMP00934
DB01378,Magnesium,SMP00934
DB01709,2-phospho-D-glyceric acid,SMP00934
DB01819,Phosphoenolpyruvate,SMP00934
DB02263,Glyceraldehyde-3-Phosphate,SMP00934
DB02515,3-Phosphoglycerol,SMP00934
DB04326,Dihydroxyacetone phosphate,SMP00934
DB06770,Benzyl alcohol,SMP00934
DB08689,UBIQUINONE-1,SMP00934
DB00119,Pyruvic acid,SMP02413
DB00131,Adenosine monophosphate,SMP02413
DB00157,NADH,SMP02413
DB00171,ATP,SMP02413
DB01819,Phosphoenolpyruvate,SMP02413
DB02263,Glyceraldehyde-3-Phosphate,SMP02413
DB04326,Dihydroxyacetone phosphate,SMP02413
DB00119,Pyruvic acid,SMP00040
DB00157,NADH,SMP00040
DB00171,ATP,SMP00040
DB01345,Potassium,SMP00040
DB01378,Magnesium,SMP00040
DB01709,2-phospho-D-glyceric acid,SMP00040
DB01819,Phosphoenolpyruvate,SMP00040
DB02263,Glyceraldehyde-3-Phosphate,SMP00040
DB04326,Dihydroxyacetone phosphate,SMP00040
DB00119,Pyruvic acid,SMP00196
DB00121,Biotin,SMP00196
DB00131,Adenosine monophosphate,SMP00196
DB00143,Glutathione,SMP00196
DB00157,NADH,SMP00196
DB00171,ATP,SMP00196
DB01345,Potassium,SMP00196
DB01378,Magnesium,SMP00196
DB01593,Zinc,SMP00196
DB01819,Phosphoenolpyruvate,SMP00196
DB01839,Propylene glycol,SMP00196
DB02897,Acetylphosphate,SMP00196
DB03066,D-Lactic acid,SMP00196
DB03147,Flavin adenine dinucleotide,SMP00196
DB03166,Acetic acid,SMP00196
DB03587,Pyruvaldehyde,SMP00196
DB03776,Lactaldehyde,SMP00196
DB04160,Pyrophosphoric acid,SMP00196
DB04524,Malonyl-CoA,SMP00196
DB00119,Pyruvic acid,SMP00216
DB00130,L-Glutamine,SMP00216
DB00141,N-Acetylglucosamine,SMP00216
DB00142,Glutamic Acid,SMP00216
DB00171,ATP,SMP00216
DB01296,Glucosamine,SMP00216
DB01378,Magnesium,SMP00216
DB01819,Phosphoenolpyruvate,SMP00216
DB02431,Cytidine-5'-Triphosphate,SMP00216
DB03166,Acetic acid,SMP00216
DB03435,Uridine-5'-Diphosphate,SMP00216
DB04160,Pyrophosphoric acid,SMP00216
DB00119,Pyruvic acid,SMP00534
DB00130,L-Glutamine,SMP00534
DB00141,N-Acetylglucosamine,SMP00534
DB00142,Glutamic Acid,SMP00534
DB00171,ATP,SMP00534
DB01296,Glucosamine,SMP00534
DB01378,Magnesium,SMP00534
DB01819,Phosphoenolpyruvate,SMP00534
DB02431,Cytidine-5'-Triphosphate,SMP00534
DB03166,Acetic acid,SMP00534
DB03435,Uridine-5'-Diphosphate,SMP00534
DB04160,Pyrophosphoric acid,SMP00534
DB01022,Phylloquinone,SMP63591
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",SMP63591
DB03147,Flavin adenine dinucleotide,SMP63591
DB03766,Propanoic acid,SMP63591
DB04183,Methylmalonic Acid,SMP63591
DB01022,Phylloquinone,SMP00464
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",SMP00464
DB03147,Flavin adenine dinucleotide,SMP00464
DB03766,Propanoic acid,SMP00464
DB04183,Methylmalonic Acid,SMP00464
DB00114,Pyridoxal Phosphate,SMP63684
DB00118,Ademetionine,SMP63684
DB00126,Vitamin C,SMP63684
DB00128,L-Aspartic Acid,SMP63684
DB00135,L-Tyrosine,SMP63684
DB00142,Glutamic Acid,SMP63684
DB00157,NADH,SMP63684
DB00360,Sapropterin,SMP63684
DB00368,Norepinephrine,SMP63684
DB00668,Epinephrine,SMP63684
DB00988,Dopamine,SMP63684
DB01235,Levodopa,SMP63684
DB01373,Calcium,SMP63684
DB01378,Magnesium,SMP63684
DB01592,Iron,SMP63684
DB01593,Zinc,SMP63684
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP63684
DB01762,Acetoacetic Acid,SMP63684
DB01828,Methylamine,SMP63684
DB02232,"1,2-Dihydroxybenzene",SMP63684
DB03147,Flavin adenine dinucleotide,SMP63684
DB03205,Pyrroloquinoline Quinone,SMP63684
DB04299,Maleic Acid,SMP63684
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP63684
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP63684
DB00114,Pyridoxal Phosphate,SMP00006
DB00118,Ademetionine,SMP00006
DB00126,Vitamin C,SMP00006
DB00128,L-Aspartic Acid,SMP00006
DB00135,L-Tyrosine,SMP00006
DB00142,Glutamic Acid,SMP00006
DB00157,NADH,SMP00006
DB00360,Sapropterin,SMP00006
DB00368,Norepinephrine,SMP00006
DB00668,Epinephrine,SMP00006
DB00988,Dopamine,SMP00006
DB01235,Levodopa,SMP00006
DB01373,Calcium,SMP00006
DB01378,Magnesium,SMP00006
DB01592,Iron,SMP00006
DB01593,Zinc,SMP00006
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00006
DB01762,Acetoacetic Acid,SMP00006
DB01828,Methylamine,SMP00006
DB02232,"1,2-Dihydroxybenzene",SMP00006
DB03147,Flavin adenine dinucleotide,SMP00006
DB03205,Pyrroloquinoline Quinone,SMP00006
DB04299,Maleic Acid,SMP00006
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00006
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00006
DB00114,Pyridoxal Phosphate,SMP00494
DB00118,Ademetionine,SMP00494
DB00126,Vitamin C,SMP00494
DB00128,L-Aspartic Acid,SMP00494
DB00135,L-Tyrosine,SMP00494
DB00142,Glutamic Acid,SMP00494
DB00157,NADH,SMP00494
DB00360,Sapropterin,SMP00494
DB00368,Norepinephrine,SMP00494
DB00668,Epinephrine,SMP00494
DB00988,Dopamine,SMP00494
DB01235,Levodopa,SMP00494
DB01373,Calcium,SMP00494
DB01378,Magnesium,SMP00494
DB01592,Iron,SMP00494
DB01593,Zinc,SMP00494
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00494
DB01762,Acetoacetic Acid,SMP00494
DB01828,Methylamine,SMP00494
DB02232,"1,2-Dihydroxybenzene",SMP00494
DB03147,Flavin adenine dinucleotide,SMP00494
DB03205,Pyrroloquinoline Quinone,SMP00494
DB04299,Maleic Acid,SMP00494
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00494
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00494
DB00114,Pyridoxal Phosphate,SMP00218
DB00118,Ademetionine,SMP00218
DB00126,Vitamin C,SMP00218
DB00128,L-Aspartic Acid,SMP00218
DB00135,L-Tyrosine,SMP00218
DB00142,Glutamic Acid,SMP00218
DB00157,NADH,SMP00218
DB00360,Sapropterin,SMP00218
DB00368,Norepinephrine,SMP00218
DB00668,Epinephrine,SMP00218
DB00988,Dopamine,SMP00218
DB01235,Levodopa,SMP00218
DB01373,Calcium,SMP00218
DB01378,Magnesium,SMP00218
DB01592,Iron,SMP00218
DB01593,Zinc,SMP00218
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00218
DB01762,Acetoacetic Acid,SMP00218
DB01828,Methylamine,SMP00218
DB02232,"1,2-Dihydroxybenzene",SMP00218
DB03147,Flavin adenine dinucleotide,SMP00218
DB03205,Pyrroloquinoline Quinone,SMP00218
DB04299,Maleic Acid,SMP00218
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00218
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00218
DB00157,NADH,SMP00424
DB00171,ATP,SMP00424
DB00215,Citalopram,SMP00424
DB00368,Norepinephrine,SMP00424
DB00988,Dopamine,SMP00424
DB01345,Potassium,SMP00424
DB01373,Calcium,SMP00424
DB01828,Methylamine,SMP00424
DB02577,Mesoheme,SMP00424
DB03147,Flavin adenine dinucleotide,SMP00424
DB03843,Formaldehyde,SMP00424
DB00114,Pyridoxal Phosphate,SMP00429
DB00118,Ademetionine,SMP00429
DB00126,Vitamin C,SMP00429
DB00128,L-Aspartic Acid,SMP00429
DB00131,Adenosine monophosphate,SMP00429
DB00135,L-Tyrosine,SMP00429
DB00142,Glutamic Acid,SMP00429
DB00157,NADH,SMP00429
DB00171,ATP,SMP00429
DB00360,Sapropterin,SMP00429
DB00368,Norepinephrine,SMP00429
DB00668,Epinephrine,SMP00429
DB00822,Disulfiram,SMP00429
DB00898,Ethanol,SMP00429
DB00988,Dopamine,SMP00429
DB01235,Levodopa,SMP00429
DB01373,Calcium,SMP00429
DB01378,Magnesium,SMP00429
DB01592,Iron,SMP00429
DB01593,Zinc,SMP00429
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00429
DB01762,Acetoacetic Acid,SMP00429
DB01828,Methylamine,SMP00429
DB02232,"1,2-Dihydroxybenzene",SMP00429
DB02577,Mesoheme,SMP00429
DB03147,Flavin adenine dinucleotide,SMP00429
DB03166,Acetic acid,SMP00429
DB03205,Pyrroloquinoline Quinone,SMP00429
DB04160,Pyrophosphoric acid,SMP00429
DB04299,Maleic Acid,SMP00429
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00429
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00429
DB00157,NADH,SMP00627
DB00215,Citalopram,SMP00627
DB01828,Methylamine,SMP00627
DB02577,Mesoheme,SMP00627
DB03147,Flavin adenine dinucleotide,SMP00627
DB03843,Formaldehyde,SMP00627
DB00114,Pyridoxal Phosphate,SMP00169
DB00118,Ademetionine,SMP00169
DB00126,Vitamin C,SMP00169
DB00128,L-Aspartic Acid,SMP00169
DB00135,L-Tyrosine,SMP00169
DB00142,Glutamic Acid,SMP00169
DB00157,NADH,SMP00169
DB00360,Sapropterin,SMP00169
DB00368,Norepinephrine,SMP00169
DB00668,Epinephrine,SMP00169
DB00988,Dopamine,SMP00169
DB01235,Levodopa,SMP00169
DB01373,Calcium,SMP00169
DB01378,Magnesium,SMP00169
DB01592,Iron,SMP00169
DB01593,Zinc,SMP00169
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00169
DB01762,Acetoacetic Acid,SMP00169
DB01828,Methylamine,SMP00169
DB02232,"1,2-Dihydroxybenzene",SMP00169
DB03147,Flavin adenine dinucleotide,SMP00169
DB03205,Pyrroloquinoline Quinone,SMP00169
DB04299,Maleic Acid,SMP00169
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00169
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00169
DB00114,Pyridoxal Phosphate,SMP00190
DB00118,Ademetionine,SMP00190
DB00126,Vitamin C,SMP00190
DB00128,L-Aspartic Acid,SMP00190
DB00135,L-Tyrosine,SMP00190
DB00142,Glutamic Acid,SMP00190
DB00157,NADH,SMP00190
DB00360,Sapropterin,SMP00190
DB00368,Norepinephrine,SMP00190
DB00668,Epinephrine,SMP00190
DB00988,Dopamine,SMP00190
DB01235,Levodopa,SMP00190
DB01373,Calcium,SMP00190
DB01378,Magnesium,SMP00190
DB01592,Iron,SMP00190
DB01593,Zinc,SMP00190
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00190
DB01762,Acetoacetic Acid,SMP00190
DB01828,Methylamine,SMP00190
DB02232,"1,2-Dihydroxybenzene",SMP00190
DB03147,Flavin adenine dinucleotide,SMP00190
DB03205,Pyrroloquinoline Quinone,SMP00190
DB04299,Maleic Acid,SMP00190
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00190
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00190
DB00114,Pyridoxal Phosphate,SMP00498
DB00118,Ademetionine,SMP00498
DB00126,Vitamin C,SMP00498
DB00128,L-Aspartic Acid,SMP00498
DB00135,L-Tyrosine,SMP00498
DB00142,Glutamic Acid,SMP00498
DB00157,NADH,SMP00498
DB00360,Sapropterin,SMP00498
DB00368,Norepinephrine,SMP00498
DB00668,Epinephrine,SMP00498
DB00988,Dopamine,SMP00498
DB01235,Levodopa,SMP00498
DB01373,Calcium,SMP00498
DB01378,Magnesium,SMP00498
DB01592,Iron,SMP00498
DB01593,Zinc,SMP00498
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00498
DB01762,Acetoacetic Acid,SMP00498
DB01828,Methylamine,SMP00498
DB02232,"1,2-Dihydroxybenzene",SMP00498
DB03147,Flavin adenine dinucleotide,SMP00498
DB03205,Pyrroloquinoline Quinone,SMP00498
DB04299,Maleic Acid,SMP00498
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00498
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00498
DB00114,Pyridoxal Phosphate,SMP00533
DB00118,Ademetionine,SMP00533
DB00126,Vitamin C,SMP00533
DB00128,L-Aspartic Acid,SMP00533
DB00135,L-Tyrosine,SMP00533
DB00142,Glutamic Acid,SMP00533
DB00157,NADH,SMP00533
DB00360,Sapropterin,SMP00533
DB00368,Norepinephrine,SMP00533
DB00668,Epinephrine,SMP00533
DB00988,Dopamine,SMP00533
DB01235,Levodopa,SMP00533
DB01373,Calcium,SMP00533
DB01378,Magnesium,SMP00533
DB01592,Iron,SMP00533
DB01593,Zinc,SMP00533
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00533
DB01762,Acetoacetic Acid,SMP00533
DB01828,Methylamine,SMP00533
DB02232,"1,2-Dihydroxybenzene",SMP00533
DB03147,Flavin adenine dinucleotide,SMP00533
DB03205,Pyrroloquinoline Quinone,SMP00533
DB04299,Maleic Acid,SMP00533
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00533
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00533
DB00119,Pyruvic acid,SMP00558
DB00121,Biotin,SMP00558
DB00131,Adenosine monophosphate,SMP00558
DB00143,Glutathione,SMP00558
DB00157,NADH,SMP00558
DB00171,ATP,SMP00558
DB01345,Potassium,SMP00558
DB01378,Magnesium,SMP00558
DB01593,Zinc,SMP00558
DB01819,Phosphoenolpyruvate,SMP00558
DB01839,Propylene glycol,SMP00558
DB02897,Acetylphosphate,SMP00558
DB03066,D-Lactic acid,SMP00558
DB03147,Flavin adenine dinucleotide,SMP00558
DB03166,Acetic acid,SMP00558
DB03587,Pyruvaldehyde,SMP00558
DB03776,Lactaldehyde,SMP00558
DB04160,Pyrophosphoric acid,SMP00558
DB04524,Malonyl-CoA,SMP00558
DB00119,Pyruvic acid,SMP00212
DB00121,Biotin,SMP00212
DB00131,Adenosine monophosphate,SMP00212
DB00143,Glutathione,SMP00212
DB00157,NADH,SMP00212
DB00171,ATP,SMP00212
DB01345,Potassium,SMP00212
DB01378,Magnesium,SMP00212
DB01593,Zinc,SMP00212
DB01819,Phosphoenolpyruvate,SMP00212
DB01839,Propylene glycol,SMP00212
DB02897,Acetylphosphate,SMP00212
DB03066,D-Lactic acid,SMP00212
DB03147,Flavin adenine dinucleotide,SMP00212
DB03166,Acetic acid,SMP00212
DB03587,Pyruvaldehyde,SMP00212
DB03776,Lactaldehyde,SMP00212
DB04160,Pyrophosphoric acid,SMP00212
DB04524,Malonyl-CoA,SMP00212
DB00119,Pyruvic acid,SMP00196
DB00121,Biotin,SMP00196
DB00131,Adenosine monophosphate,SMP00196
DB00143,Glutathione,SMP00196
DB00157,NADH,SMP00196
DB00171,ATP,SMP00196
DB01345,Potassium,SMP00196
DB01378,Magnesium,SMP00196
DB01593,Zinc,SMP00196
DB01819,Phosphoenolpyruvate,SMP00196
DB01839,Propylene glycol,SMP00196
DB02897,Acetylphosphate,SMP00196
DB03066,D-Lactic acid,SMP00196
DB03147,Flavin adenine dinucleotide,SMP00196
DB03166,Acetic acid,SMP00196
DB03587,Pyruvaldehyde,SMP00196
DB03776,Lactaldehyde,SMP00196
DB04160,Pyrophosphoric acid,SMP00196
DB04524,Malonyl-CoA,SMP00196
DB00119,Pyruvic acid,SMP00334
DB00121,Biotin,SMP00334
DB00131,Adenosine monophosphate,SMP00334
DB00143,Glutathione,SMP00334
DB00157,NADH,SMP00334
DB00171,ATP,SMP00334
DB01345,Potassium,SMP00334
DB01378,Magnesium,SMP00334
DB01593,Zinc,SMP00334
DB01819,Phosphoenolpyruvate,SMP00334
DB01839,Propylene glycol,SMP00334
DB02897,Acetylphosphate,SMP00334
DB03066,D-Lactic acid,SMP00334
DB03147,Flavin adenine dinucleotide,SMP00334
DB03166,Acetic acid,SMP00334
DB03587,Pyruvaldehyde,SMP00334
DB03776,Lactaldehyde,SMP00334
DB04160,Pyrophosphoric acid,SMP00334
DB04524,Malonyl-CoA,SMP00334
DB00119,Pyruvic acid,SMP00060
DB00121,Biotin,SMP00060
DB00131,Adenosine monophosphate,SMP00060
DB00143,Glutathione,SMP00060
DB00157,NADH,SMP00060
DB00171,ATP,SMP00060
DB01345,Potassium,SMP00060
DB01378,Magnesium,SMP00060
DB01593,Zinc,SMP00060
DB01819,Phosphoenolpyruvate,SMP00060
DB01839,Propylene glycol,SMP00060
DB02897,Acetylphosphate,SMP00060
DB03066,D-Lactic acid,SMP00060
DB03147,Flavin adenine dinucleotide,SMP00060
DB03166,Acetic acid,SMP00060
DB03587,Pyruvaldehyde,SMP00060
DB03776,Lactaldehyde,SMP00060
DB04160,Pyrophosphoric acid,SMP00060
DB04524,Malonyl-CoA,SMP00060
